"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","gene_symbol","classification"
"ENSG00000162992.4",210.860521604885,-1.61786166332512,0.31519607325741,-5.1484553259729,2.62640319713437e-07,8.56007607239934e-05,"ENSG00000162992","NEUROD1","Downregulated"
"ENSG00000163026.12",716.40671000763,-0.343152630443468,0.0790610252040942,-4.34033040695718,1.42268634440349e-05,0.0012050635603655,"ENSG00000163026","WDCP","Downregulated"
"ENSG00000163060.8",5.2083441043371,1.51435688400744,0.354975243491008,4.31633027639849,1.58644556660347e-05,0.00130685632732432,"ENSG00000163060","TEKT4","Upregulated"
"ENSG00000163075.13",199.729032394165,0.950993237008094,0.220990455160135,4.30316060431092,1.68378701125579e-05,0.0013645500954731,"ENSG00000163075","CFAP221","Upregulated"
"ENSG00000163155.12",629.552282062018,-0.310799295777586,0.103147878446294,-3.01314230127416,0.00258557646758283,0.0360430080801818,"ENSG00000163155","LYSMD1","Downregulated"
"ENSG00000163161.14",2547.66423849563,-0.185397160575923,0.0562525644226442,-3.2957908258132,0.000981450607583971,0.0196453915009382,"ENSG00000163161","ERCC3","Downregulated"
"ENSG00000163162.9",1272.27190365984,0.667049716956576,0.191432262123592,3.48456919869809,0.000492929982756664,0.0124205928848391,"ENSG00000163162","RNF149","Upregulated"
"ENSG00000163263.7",18.898208034069,1.58410434682977,0.322089822776844,4.92034071075251,8.63936872575668e-07,0.00018372444768923,"ENSG00000163263","CFAP141","Upregulated"
"ENSG00000163285.8",106.035707969633,1.64839031069805,0.319566103031235,5.17884808584687,2.23260178888077e-07,7.70552491139377e-05,"ENSG00000163285","GABRG1","Upregulated"
"ENSG00000163297.17",1212.49940551765,0.71237770042133,0.201743010602677,3.53113512135924,0.00041378031281147,0.0111844344640767,"ENSG00000163297","ANTXR2","Upregulated"
"ENSG00000163346.17",9613.46832495873,0.53245866143472,0.180351288843021,2.95234873307697,0.00315366543257273,0.0411320826427548,"ENSG00000163346","PBXIP1","Upregulated"
"ENSG00000163359.16",9577.86513768892,1.87480664263988,0.349781955899105,5.48899180082742,4.0423438557458e-08,2.33095539451034e-05,"ENSG00000163359","COL6A3","Upregulated"
"ENSG00000163362.11",346.44129754822,-0.794276576358545,0.240848646490933,-3.29799007660678,0.00097379575825914,0.0195182258097596,"ENSG00000163362","INAVA","Downregulated"
"ENSG00000163412.13",773.969752638906,0.47244001606652,0.124766585115042,3.78659621889962,0.000152724973283972,0.00579540061369824,"ENSG00000163412","EIF4E3","Upregulated"
"ENSG00000163430.12",11215.2555554073,0.60129293429228,0.140648635452458,4.27514795251782,1.91010405873712e-05,0.00147235141905482,"ENSG00000163430","FSTL1","Upregulated"
"ENSG00000163444.12",2986.66164296922,-0.685572008980189,0.196561482780566,-3.48789685570177,0.000486835845726163,0.0123396220068462,"ENSG00000163444","TMEM183A","Downregulated"
"ENSG00000163449.11",416.06922468506,-0.503443917607933,0.176339865642048,-2.85485664600067,0.00430562586341943,0.049428299376291,"ENSG00000163449","TMEM169","Downregulated"
"ENSG00000163491.16",58.6132419908412,0.792654000689126,0.173476044002863,4.56851001606798,4.91203599995463e-06,0.000584473807375554,"ENSG00000163491","NEK10","Upregulated"
"ENSG00000163507.14",399.570861399531,-0.49983443469768,0.156083716510491,-3.20233498397586,0.00136318376189422,0.0242853036180535,"ENSG00000163507","CIP2A","Downregulated"
"ENSG00000163513.19",2693.81636152534,0.578569432493917,0.181592341459662,3.18611252357105,0.00144198501269409,0.0250364334717036,"ENSG00000163513","TGFBR2","Upregulated"
"ENSG00000163521.16",470.205392764131,0.582021356138842,0.127987848089353,4.54733756033957,5.43288229068329e-06,0.000619410553179233,"ENSG00000163521","GLB1L","Upregulated"
"ENSG00000163536.13",597.619807610311,0.913796771516292,0.223634782032834,4.08634129085931,4.38229013318175e-05,0.00259689663326986,"ENSG00000163536","SERPINI1","Upregulated"
"ENSG00000163563.8",603.521170015023,0.675388714922544,0.226225729801189,2.98558150529801,0.00283039699358573,0.0382188523671665,"ENSG00000163563","MNDA","Upregulated"
"ENSG00000163568.15",68.9078203826767,1.20726425691921,0.303224510433758,3.98678053767603,6.69759241904388e-05,0.00346852001183127,"ENSG00000163568","AIM2","Upregulated"
"ENSG00000163584.18",1375.40304453236,0.726759930788626,0.249415975914751,2.91408955909561,0.00356727551388899,0.0443837163003988,"ENSG00000163584","RPL22L1","Upregulated"
"ENSG00000163606.11",33.1158154679956,0.750598017756989,0.262553895498454,2.85957523008893,0.00424208788025615,0.0489368503663263,"ENSG00000163606","CD200R1","Upregulated"
"ENSG00000163624.6",266.089075350919,1.39611315312468,0.227434108039502,6.13837925269363,8.3367643325467e-10,1.47045810889066e-06,"ENSG00000163624","CDS1","Upregulated"
"ENSG00000163646.12",1.65731287593519,1.54111277357021,0.357448601346458,-2.98192258284231,0.002864444231047,0.038550430999975,"ENSG00000163646","CLRN1","Upregulated"
"ENSG00000163681.16",1369.70398570249,0.245442199477745,0.0853272860633536,2.87646625873328,0.00402155187832983,0.0476437112096878,"ENSG00000163681","SLMAP","Upregulated"
"ENSG00000163683.12",2924.80944179527,0.329100865277672,0.107578388814561,3.05916904255643,0.00221951872593613,0.0330941168558901,"ENSG00000163683","SMIM14","Upregulated"
"ENSG00000163689.20",24.488700305506,1.21811622324746,0.299074328904572,4.07132030135117,4.6747417686923e-05,0.00267987033906079,"ENSG00000163689","CFAP20DC","Upregulated"
"ENSG00000163697.17",2884.3641732105,-0.408850535487335,0.139234140873604,-2.93642642487029,0.00332017570248551,0.0423866994411055,"ENSG00000163697","APBB2","Downregulated"
"ENSG00000163739.5",133.211920093943,0.865102224194506,0.298056085467543,2.90387576314185,0.00368574384201231,0.0452567686743404,"ENSG00000163739","CXCL1","Upregulated"
"ENSG00000163803.13",430.871206355352,0.617169303602124,0.190629473370723,3.23759464849513,0.00120541947096858,0.0224500017621074,"ENSG00000163803","PLB1","Upregulated"
"ENSG00000163808.17",695.39224062922,-0.653168082763028,0.195485222784407,-3.34124168438532,0.000834045865641936,0.0176616280234982,"ENSG00000163808","KIF15","Downregulated"
"ENSG00000163818.17",1276.57810759225,0.459328860034643,0.142379367099161,3.22607486298431,0.00125500525801796,0.0230610359903564,"ENSG00000163818","LZTFL1","Upregulated"
"ENSG00000163885.12",50.0061214955153,1.30878091947778,0.314750357895572,4.16295096029036,3.14160858846393e-05,0.00207035458296903,"ENSG00000163885","CFAP100","Upregulated"
"ENSG00000163918.11",1001.51579211061,-0.463703347769127,0.125678349365463,-3.68963683301343,0.000224574412414729,0.00739172750412256,"ENSG00000163918","RFC4","Downregulated"
"ENSG00000163958.14",16.3882450348487,0.838878471864332,0.281888098888325,2.9713141878404,0.00296528250104509,0.03946471184813,"ENSG00000163958","ZDHHC19","Upregulated"
"ENSG00000164023.14",209.203803262908,0.825787668273629,0.229294537311802,3.60119717179446,0.000316755229834749,0.00927183962589359,"ENSG00000164023","SGMS2","Upregulated"
"ENSG00000164039.15",1246.62962739601,0.502590091412582,0.146041329623229,3.44142006545729,0.000578669417571147,0.0137946633110678,"ENSG00000164039","BDH2","Upregulated"
"ENSG00000164040.18",2553.02760169361,0.273146701024345,0.0791223397274748,3.4522034253111,0.000556028354005015,0.0134564246931722,"ENSG00000164040","PGRMC2","Upregulated"
"ENSG00000164045.12",401.757212648888,-0.731945971514644,0.188764727970704,-3.8776224409641,0.000105482244844437,0.00457064322494284,"ENSG00000164045","CDC25A","Downregulated"
"ENSG00000164073.11",841.09625598294,0.356334348088855,0.110292833104736,3.23079228520248,0.00123447615574219,0.02280700402337,"ENSG00000164073","MFSD8","Upregulated"
"ENSG00000164087.8",622.795007444547,-0.760777211433109,0.172985774843085,-4.39798244072101,1.09261816299427e-05,0.00101745824898705,"ENSG00000164087","POC1A","Downregulated"
"ENSG00000164096.13",7116.14257040168,0.384770571302724,0.116369346717488,3.30645828776297,0.000944834166365516,0.0191424678908581,"ENSG00000164096","C4orf3","Upregulated"
"ENSG00000164104.12",4774.43452605062,-0.624943715944394,0.133050839190934,-4.69703581211644,2.63964184412756e-06,0.000373347456113985,"ENSG00000164104","HMGB2","Downregulated"
"ENSG00000164124.11",1365.95631480473,0.84370117690155,0.242453908059936,3.48011366690731,0.000501201091976299,0.0125761629647777,"ENSG00000164124","TMEM144","Upregulated"
"ENSG00000164125.16",2994.65700477055,0.626385534537047,0.203562657659886,3.0771533387077,0.00208987764675173,0.0319230673651812,"ENSG00000164125","GASK1B","Upregulated"
"ENSG00000164136.17",100.796455160639,0.755287823650722,0.216404898397583,3.49063347910103,0.000481876833694986,0.012234612073111,"ENSG00000164136","IL15","Upregulated"
"ENSG00000164181.14",255.994658504097,0.612412137029911,0.21329853474427,2.87113249006839,0.00409004060539943,0.048090971706939,"ENSG00000164181","ELOVL7","Upregulated"
"ENSG00000164185.6",43.3626661174233,1.39084882052143,0.283172927751674,4.90912989309946,9.14813726660563e-07,0.000191823004153266,"ENSG00000164185","ZNF474","Upregulated"
"ENSG00000164220.7",124.586004514888,1.69927546716598,0.25841040212341,3.28876055353961,0.00100629594275239,0.0199562062456551,"ENSG00000164220","F2RL2","Upregulated"
"ENSG00000164294.14",1000.49361901433,0.925982774445179,0.226953719738617,4.08020288295542,4.49964104127642e-05,0.00264034709633412,"ENSG00000164294","GPX8","Upregulated"
"ENSG00000164318.18",335.082903855093,0.788112022550663,0.247087326949375,3.19000316893124,0.00142271233678619,0.0248648728713869,"ENSG00000164318","EGFLAM","Upregulated"
"ENSG00000164326.5",12.8655638935731,1.15925383393634,0.355831469866508,3.30818184525333,0.000939038139796449,0.0190507839119056,"ENSG00000164326","CARTPT","Upregulated"
"ENSG00000164362.21",43.5308380363319,-1.10087145656216,0.265243135494114,-4.14755594101178,3.36043376969063e-05,0.00217629819836228,"ENSG00000164362","TERT","Downregulated"
"ENSG00000164398.15",710.843331633465,0.80891756754076,0.234842786646694,3.4445938365475,0.000571918080642465,0.0137082043549675,"ENSG00000164398","ACSL6","Upregulated"
"ENSG00000164400.6",2.03566940075019,0.354989279175324,0.356596973604782,3.83409062442871,0.000126029674183636,0.00514807061751206,"ENSG00000164400","CSF2","Upregulated"
"ENSG00000164440.15",448.282694950655,1.02272240406337,0.248505888244126,4.11595749585375,3.85575362490926e-05,0.00238380974109081,"ENSG00000164440","TXLNB","Upregulated"
"ENSG00000164463.12",929.563495021063,0.291802761651699,0.0977820614629457,2.98420727399818,0.00284314100935724,0.0383497899980103,"ENSG00000164463","CREBRF","Upregulated"
"ENSG00000164488.12",83.3727538650348,-1.26719584465893,0.342102721645364,-3.72751444620751,0.000193377479828559,0.00671113857946683,"ENSG00000164488","DACT2","Downregulated"
"ENSG00000164509.15",20.8006300720865,1.61283889832709,0.348564323161297,4.68224833932197,2.83745431315884e-06,0.000390280126514073,"ENSG00000164509","IL31RA","Upregulated"
"ENSG00000164530.15",1568.67780345672,1.2154186009795,0.316389921240301,3.84923707599615,0.000118486288185111,0.00496896692479797,"ENSG00000164530","PI16","Upregulated"
"ENSG00000164574.16",4037.20595909211,0.533446687660052,0.152576184312105,3.49626688463697,0.000471816545567047,0.0120711767225494,"ENSG00000164574","GALNT10","Upregulated"
"ENSG00000164611.13",1580.72688412612,-0.745285967034255,0.174898472742913,-4.26129849013754,2.03242562816221e-05,0.00154284259393529,"ENSG00000164611","PTTG1","Downregulated"
"ENSG00000164626.9",53.5398057753101,0.933447187440005,0.316747845159184,2.94954147062985,0.00318245858945603,0.0413962641737673,"ENSG00000164626","KCNK5","Upregulated"
"ENSG00000164647.9",298.088042758797,1.12620747194542,0.262189364308255,4.29623639068556,1.73722329315496e-05,0.00138805599783105,"ENSG00000164647","STEAP1","Upregulated"
"ENSG00000164649.20",1415.98792410271,-0.657525066504118,0.203512696669772,-3.23088701649532,0.00123406710226748,0.02280700402337,"ENSG00000164649","CDCA7L","Downregulated"
"ENSG00000164675.11",57.2183584523455,1.13419415358135,0.205509718709504,5.51534023337767,3.48105854033142e-08,2.13211749175608e-05,"ENSG00000164675","IQUB","Upregulated"
"ENSG00000164692.18",23152.4588991596,1.72907670717678,0.30942157714313,3.500321120756,0.000464697999873328,0.0119641262848087,"ENSG00000164692","COL1A2","Upregulated"
"ENSG00000164695.5",13.9111664564059,0.808815362953301,0.270089216623825,2.99489380340009,0.00274540407778878,0.0375038456822307,"ENSG00000164695","CHMP4C","Upregulated"
"ENSG00000164746.14",232.10598415491,1.61754795326148,0.322905866102806,5.03088921992112,4.88210192506525e-07,0.000126198126054381,"ENSG00000164746","C7orf57","Upregulated"
"ENSG00000164764.11",208.249089857326,0.92228036191378,0.310170717740813,2.97559661603688,0.0029241922213849,0.0391087884737851,"ENSG00000164764","SBSPON","Upregulated"
"ENSG00000164853.9",2.06968307335049,-0.599733198211563,0.353831444527168,-4.32327669028242,1.5372873458799e-05,0.00127694328838007,"ENSG00000164853","UNCX","Downregulated"
"ENSG00000164932.13",927.664331763054,1.07490875930379,0.315703722826758,3.41007180096133,0.0006494577904232,0.0149684795125593,"ENSG00000164932","CTHRC1","Upregulated"
"ENSG00000164946.20",335.80824211332,1.14335828917814,0.286516779304303,3.99279521538601,6.52989593271365e-05,0.0033875247325678,"ENSG00000164946","FREM1","Upregulated"
"ENSG00000164949.8",1413.1488240593,0.616371254131207,0.212516367295795,2.90036987533369,0.00372722557181671,0.0454127829219521,"ENSG00000164949","GEM","Upregulated"
"ENSG00000164951.16",1056.59833133553,0.65448113946564,0.14779523770715,4.42826951160016,9.49921574482916e-06,0.000918819303576459,"ENSG00000164951","PDP1","Upregulated"
"ENSG00000164953.16",740.880795394958,0.440698378700715,0.13582789398487,3.2444805048808,0.00117665071531309,0.0220787682720044,"ENSG00000164953","TMEM67","Upregulated"
"ENSG00000164972.13",146.473966651264,1.01128732125232,0.319944001296062,3.16540724444385,0.00154866029624321,0.0262798975567927,"ENSG00000164972","C9orf24","Upregulated"
"ENSG00000164989.17",114.263818122615,0.509491368018902,0.161424554287118,3.1558160541879,0.00160049761756804,0.026857303387662,"ENSG00000164989","CCDC171","Upregulated"
"ENSG00000165078.13",14.8514221168694,0.889227385963369,0.302774763145454,2.933658945413,0.00334992083593902,0.0427072178000134,"ENSG00000165078","CPA6","Upregulated"
"ENSG00000165084.16",196.687274422575,1.41591926478441,0.315462710449292,4.49892986539403,6.82963825402295e-06,0.000728778302657929,"ENSG00000165084","C8orf34","Upregulated"
"ENSG00000165091.18",63.0035382593359,1.18408738140971,0.223742097636982,5.28908423107826,1.22930274842668e-07,5.45057194493555e-05,"ENSG00000165091","TMC1","Upregulated"
"ENSG00000165164.14",18.6849865570808,1.3458638272383,0.3306276173318,4.07724892213758,4.55716975677377e-05,0.00265849679293505,"ENSG00000165164","CFAP47","Upregulated"
"ENSG00000165169.11",1767.82158508986,0.44103663148271,0.150297877424726,2.93442516404436,0.00334166124558332,0.0426381755101344,"ENSG00000165169","DYNLT3","Upregulated"
"ENSG00000165309.14",77.1015155769902,1.00747079849698,0.350109951951713,2.89551907552517,0.00378532022829951,0.0457488218643937,"ENSG00000165309","ARMC3","Upregulated"
"ENSG00000165312.6",433.722107746579,0.423116036405955,0.14576357517834,2.90277689158402,0.00369870032416548,0.0452860470478162,"ENSG00000165312","OTUD1","Upregulated"
"ENSG00000165322.18",2265.9406793777,0.420705521682338,0.126028662272725,3.33816017147466,0.000843351196819266,0.0177791583313531,"ENSG00000165322","ARHGAP12","Upregulated"
"ENSG00000165383.11",9.51569400049256,1.13188116599721,0.339844883955545,3.33692839040264,0.000847097707050761,0.0178247191199418,"ENSG00000165383","LRRC18","Upregulated"
"ENSG00000165389.7",3299.78031781482,0.501908063523028,0.148368863537663,3.38284787056614,0.000717383589860243,0.0159812384412774,"ENSG00000165389","SPTSSA","Upregulated"
"ENSG00000165457.14",1242.74524640857,0.879863905856048,0.287930159720542,3.0570532656289,0.00223524551637425,0.0331482474511314,"ENSG00000165457","FOLR2","Upregulated"
"ENSG00000165480.16",475.823832802359,-0.671728683416165,0.203592711146958,-3.29938990526387,0.000968952262393442,0.0194728848281409,"ENSG00000165480","SKA3","Downregulated"
"ENSG00000165490.13",335.887169247665,-0.594197072060594,0.163124410302286,-3.64250400620635,0.000269998774528683,0.00838954741372286,"ENSG00000165490","DDIAS","Downregulated"
"ENSG00000165526.9",983.749918642745,-0.242004286031446,0.0629122535319538,-3.84668574725684,0.000119726371362648,0.00498610450737361,"ENSG00000165526","RPUSD4","Downregulated"
"ENSG00000165675.16",690.554700780789,0.349677053212544,0.121778314366873,2.87138535211953,0.00408676995501879,0.048090971706939,"ENSG00000165675","ENOX2","Upregulated"
"ENSG00000165688.12",3170.11527180703,-0.305673230208242,0.0935987609217296,-3.26577503668665,0.00109164936563293,0.0210657496988916,"ENSG00000165688","PMPCA","Downregulated"
"ENSG00000165689.17",1997.4588320728,-0.323624764561227,0.0994292316290862,-3.25480898014129,0.00113468656823723,0.0215561908332293,"ENSG00000165689","ENTR1","Downregulated"
"ENSG00000165724.6",933.851208427618,-0.398771851543615,0.102427368101595,-3.89318526769701,9.89365353860116e-05,0.0044087485495039,"ENSG00000165724","ZMYND19","Downregulated"
"ENSG00000165730.16",221.699807161462,0.646247480235303,0.220849361926623,2.92633188227548,0.00342984826630652,0.0433392331501058,"ENSG00000165730","STOX1","Upregulated"
"ENSG00000165805.10",5.53214354344756,0.828363924657311,0.283465467031666,2.91076031584683,0.00360550483919154,0.0446186803975065,"ENSG00000165805","C12orf50","Upregulated"
"ENSG00000165807.8",64.7591577990412,0.813085927489492,0.224174805872708,3.62722756804944,0.000286480787727558,0.00877438858019492,"ENSG00000165807","PPP1R36","Upregulated"
"ENSG00000165813.20",286.200535219842,0.315417547949006,0.0987168550308305,3.19513676061489,0.00139764594245378,0.0246230397088582,"ENSG00000165813","CCDC186","Upregulated"
"ENSG00000165923.16",75.2491603597117,0.633545932982272,0.200268119330817,3.16231193210554,0.00156521801849203,0.02645606667671,"ENSG00000165923","AGBL2","Upregulated"
"ENSG00000165973.19",139.014510762508,0.583872422909921,0.332390490586002,3.41486972840896,0.000638125232448062,0.0147640317090703,"ENSG00000165973","NELL1","Upregulated"
"ENSG00000165983.14",178.768031343546,0.822919810946901,0.225987847375197,3.64149093005875,0.000271063676835944,0.00841391754650702,"ENSG00000165983","PTER","Upregulated"
"ENSG00000165985.10",43.8976574457634,0.922927116288275,0.320302911881306,2.88414300291946,0.00392480481463412,0.0468865626959378,"ENSG00000165985","C1QL3","Upregulated"
"ENSG00000166046.11",346.534792033633,0.710580832101796,0.166100061335091,4.27787174152307,1.88688681775585e-05,0.00146956626572491,"ENSG00000166046","TCP11L2","Upregulated"
"ENSG00000166073.11",819.140243194467,0.533192354353745,0.166447720858066,3.20342564896395,0.00135803101054054,0.0242478932709897,"ENSG00000166073","GPR176","Upregulated"
"ENSG00000166145.14",193.827872399324,0.945721184890281,0.253365553343639,3.73314455387654,0.000189103991378378,0.00661791792405557,"ENSG00000166145","SPINT1","Upregulated"
"ENSG00000166147.14",1722.0321573853,0.953696170513089,0.237863023501732,4.00979845001237,6.07705978816512e-05,0.00323086237142076,"ENSG00000166147","FBN1","Upregulated"
"ENSG00000166246.14",113.289681990662,0.737778892640526,0.213025208367736,3.46275341967337,0.000534678144957991,0.0130662788725064,"ENSG00000166246","DNAAF8","Upregulated"
"ENSG00000166250.12",251.430697922412,0.939480843191064,0.314310566303794,2.99208495645131,0.002770791434178,0.0376789937205566,"ENSG00000166250","CLMP","Upregulated"
"ENSG00000166317.12",19.1533746353033,-0.646192079488192,0.204766499202656,-3.15444245593829,0.00160805086865818,0.0269376391657229,"ENSG00000166317","SYNPO2L","Downregulated"
"ENSG00000166352.17",412.016037965681,0.354626147353789,0.117572943893041,3.01620968790169,0.00255956188215481,0.0358470168315797,"ENSG00000166352","IFTAP","Upregulated"
"ENSG00000166407.14",427.235466968314,-0.858360135585979,0.29201734082481,-2.94046905387279,0.0032771573515733,0.0420297532878209,"ENSG00000166407","LMO1","Downregulated"
"ENSG00000166501.14",748.502500204689,0.664550126692197,0.220997513718825,3.00712937840832,0.00263727493548718,0.0365177170232115,"ENSG00000166501","PRKCB","Upregulated"
"ENSG00000166508.18",6948.186227657,-0.745972807058179,0.154583434824112,-4.82571004325202,1.39505349771292e-06,0.000251724757555461,"ENSG00000166508","MCM7","Downregulated"
"ENSG00000166527.8",8.34411399437653,1.24493422735398,0.329457831770535,3.79166165014579,0.000149642696800056,0.00573789803522977,"ENSG00000166527","CLEC4D","Upregulated"
"ENSG00000166535.20",210.366424592859,0.920222895176765,0.294840765218729,3.12235327297185,0.00179411510692701,0.0289329827331757,"ENSG00000166535","A2ML1","Upregulated"
"ENSG00000166548.17",1408.03082847599,0.332048618043983,0.106088567303357,3.12990053528035,0.00174865501111244,0.0285097428294218,"ENSG00000166548","TK2","Upregulated"
"ENSG00000166578.10",146.30896552641,0.707858508905918,0.202475049745386,3.49582139616274,0.000472604919946888,0.012081038810407,"ENSG00000166578","IQCD","Upregulated"
"ENSG00000166582.10",1098.26104944895,-0.813931200699975,0.268497621958823,-3.03194193495839,0.00242985940080341,0.034897495934186,"ENSG00000166582","CENPV","Downregulated"
"ENSG00000166596.15",196.087944745864,1.71237271819605,0.308828041952744,5.55923864561836,2.70954002338245e-08,2.03113894002807e-05,"ENSG00000166596","CFAP52","Upregulated"
"ENSG00000166619.15",4040.20094806048,0.301256276807525,0.099523159584152,3.02699169386717,0.0024700074546395,0.0351343327928678,"ENSG00000166619","BLCAP","Upregulated"
"ENSG00000166669.13",95.51978097448,0.577722707240794,0.177527962137558,3.25469506717181,0.0011351417483965,0.0215561908332293,"ENSG00000166669","ATF7IP2","Upregulated"
"ENSG00000166689.16",648.300263899083,0.821753279873994,0.205660455660973,3.99566071097969,6.45140743918394e-05,0.00336180163395922,"ENSG00000166689","PLEKHA7","Upregulated"
"ENSG00000166734.20",6295.52751121555,0.455291914222233,0.134306910687404,3.38993593156904,0.000699089599602568,0.0157280303296058,"ENSG00000166734","GOLM2","Upregulated"
"ENSG00000166816.15",314.529988313355,0.62650540439221,0.216852293833707,2.88919259513861,0.00386232436403854,0.046343255724568,"ENSG00000166816","LDHD","Upregulated"
"ENSG00000166819.12",47.6019411956673,1.11200217497801,0.224041052912431,2.89876375795836,0.00374637055217139,0.0455528733716045,"ENSG00000166819","PLIN1","Upregulated"
"ENSG00000166845.15",411.978600103466,-0.457812875282888,0.129706291437275,-3.52960659772204,0.000416178008546853,0.011222210059602,"ENSG00000166845","C18orf54","Downregulated"
"ENSG00000166851.15",1131.80055004667,-0.876214874480365,0.194865706250685,-4.49651930450022,6.90749107210787e-06,0.00073187674839984,"ENSG00000166851","PLK1","Downregulated"
"ENSG00000166900.17",652.132791235528,0.407120515283314,0.139791767436004,2.91227230337764,0.00358809690554697,0.0445307762991555,"ENSG00000166900","STX3","Upregulated"
"ENSG00000166923.12",122.99597217941,0.92694053632551,0.313494205095969,2.95979680119907,0.0030784201360717,0.04039668611821,"ENSG00000166923","GREM1","Upregulated"
"ENSG00000166928.11",108.033177853378,0.638069383470513,0.2050770738573,3.11105022104838,0.00186423231149883,0.0297281635173707,"ENSG00000166928","MS4A14","Upregulated"
"ENSG00000166971.17",1841.23446617304,0.449496562431127,0.109354260996926,4.11044941046725,3.94889793338905e-05,0.00240666066123314,"ENSG00000166971","AKTIP","Upregulated"
"ENSG00000167130.18",1161.02000084767,-0.37532301505616,0.109591219195525,-3.42474608387046,0.000615374259776827,0.0143595308789169,"ENSG00000167130","DOLPP1","Downregulated"
"ENSG00000167136.7",160.53043291327,-0.547981954508381,0.163111662487879,-3.3596372867935,0.000780448637079428,0.0168843812285906,"ENSG00000167136","ENDOG","Downregulated"
"ENSG00000167202.11",1214.23883152706,0.511809150131448,0.163911243682331,3.12246746638311,0.00179341925682006,0.0289329827331757,"ENSG00000167202","TBC1D2B","Upregulated"
"ENSG00000167311.14",7.33477689176955,1.25042019776776,0.307579147521674,4.04622671963813,5.20498241231903e-05,0.00290776974900026,"ENSG00000167311","ART5","Upregulated"
"ENSG00000167333.13",658.62321516491,0.302969987855654,0.0973096732727823,3.11344890913642,0.00184914522334425,0.0295557673358088,"ENSG00000167333","TRIM68","Upregulated"
"ENSG00000167393.18",1077.30048184954,-0.742308657924972,0.192907503557424,-3.8479846026321,0.000119093536443206,0.0049735650282027,"ENSG00000167393","PPP2R3B","Downregulated"
"ENSG00000167394.13",173.039972005315,-0.375185492560731,0.12223722391697,-3.06925965780308,0.00214589991808042,0.032480973772661,"ENSG00000167394","ZNF668","Downregulated"
"ENSG00000167513.9",748.506789520467,-0.830647867775443,0.175530774778474,-4.73227605931877,2.22016184303872e-06,0.000345444983762597,"ENSG00000167513","CDT1","Downregulated"
"ENSG00000167536.14",315.073282261821,-0.757077411448212,0.166200276673932,-4.55517629579963,5.23416614707022e-06,0.00060597093405367,"ENSG00000167536","DHRS13","Downregulated"
"ENSG00000167601.12",2654.8655891866,0.444850520968625,0.139774351265217,3.18263227306627,0.00145942837214325,0.0252420408913774,"ENSG00000167601","AXL","Upregulated"
"ENSG00000167646.14",60.3900962607915,1.1019328617609,0.26306814842603,4.1866817933838,2.83062228784624e-05,0.00192900475684249,"ENSG00000167646","DNAAF3","Upregulated"
"ENSG00000167747.15",2213.57920060052,-0.618931784573083,0.160812434614274,-3.84879339323287,0.000118701068284555,0.00497102169345306,"ENSG00000167747","C19orf48P","Downregulated"
"ENSG00000167748.11",3.94399805466412,1.02437119873313,0.331612591348125,3.08590057227118,0.00202936669865386,0.0313017286312427,"ENSG00000167748","KLK1","Upregulated"
"ENSG00000167767.14",50.6269592590279,1.21537107743546,0.310843305536667,3.91347316359983,9.09780156488226e-05,0.00416484854844266,"ENSG00000167767","KRT80","Upregulated"
"ENSG00000167771.6",798.553820268836,-1.21150010054833,0.241803931890639,-5.01084270278983,5.41921978543002e-07,0.000135543085482465,"ENSG00000167771","RCOR2","Downregulated"
"ENSG00000167778.9",2891.54311624085,0.35675913854256,0.113696191250804,3.1378234243168,0.00170207379089831,0.0280514205790591,"ENSG00000167778","SPRYD3","Upregulated"
"ENSG00000167779.9",722.266548566634,1.20250107257832,0.292600985155545,4.11312215527375,3.90343698652926e-05,0.00239605978846053,"ENSG00000167779","IGFBP6","Upregulated"
"ENSG00000167858.13",373.430451272724,2.00741671975119,0.318083220318612,6.34651016413333,2.20254001579912e-10,5.08024325951821e-07,"ENSG00000167858","TEKT1","Upregulated"
"ENSG00000167900.12",999.267729054435,-0.547524973462399,0.185720601280194,-2.94816723415955,0.00319664084847508,0.0414581642913172,"ENSG00000167900","TK1","Downregulated"
"ENSG00000167941.3",7.66414956054344,-0.0882330325940489,0.329564694133812,-3.26047207753013,0.00111226918158297,0.0212971848082792,"ENSG00000167941","SOST","Downregulated"
"ENSG00000167967.16",1292.59509297765,-0.302025026516134,0.102820594607313,-2.93737878868907,0.00330999537073504,0.042306142877873,"ENSG00000167967","E4F1","Downregulated"
"ENSG00000168005.9",990.589366670165,-0.370131325570489,0.105040228101728,-3.52369333836727,0.000425576486617621,0.0113733609190992,"ENSG00000168005","SPINDOC","Downregulated"
"ENSG00000168061.17",504.694686930602,-0.415058482632318,0.117820837550384,-3.52286966832076,0.000426901235229853,0.011398605109855,"ENSG00000168061","SAC3D1","Downregulated"
"ENSG00000168079.17",34.0565176816695,2.96310049512729,0.331918413160406,4.2716959652161,1.93991946231448e-05,0.00148768504034526,"ENSG00000168079","SCARA5","Upregulated"
"ENSG00000168216.13",4046.55163988294,0.462164412656559,0.140363619496202,3.29262518966578,0.000992566978406721,0.0197754955797512,"ENSG00000168216","LMBRD1","Upregulated"
