"","gene1","gene2","correlation","pvalue","status"
"16014","PRNP","TAS2R16",-0.00296956339610464,0.841799860854524,"Non-significant"
"16015","PRNP","LOH12CR2",-0.00297060726915777,0.841744984381061,"Non-significant"
"16016","PRNP","MIR5579",-0.00297344649608428,0.841595729927539,"Non-significant"
"16017","PRNP","USP54",-0.00297849596568923,0.841330299963866,"Non-significant"
"16018","PRNP","DEFB104A",-0.00298829478759958,0.840815267437344,"Non-significant"
"16019","PRNP","DEFB104B",-0.00298829478759958,0.840815267437344,"Non-significant"
"16020","PRNP","BPNT1",-0.00298999218243474,0.840726058162283,"Non-significant"
"16021","PRNP","GIMAP2",-0.00299068576504648,0.840689606417516,"Non-significant"
"16022","PRNP","PTPN22",-0.00299099299385055,0.840673459890663,"Non-significant"
"16023","PRNP","MYO15B",-0.00299977807414423,0.840211785026091,"Non-significant"
"16024","PRNP","RGPD4",-0.00300053554653868,0.840171980793214,"Non-significant"
"16025","PRNP","SH3RF1",-0.00300272631111796,0.840056861137354,"Non-significant"
"16026","PRNP","HAUS3",-0.00301740268219752,0.839285739799415,"Non-significant"
"16027","PRNP","TKTL2",-0.00302163879773268,0.839063195776218,"Non-significant"
"16028","PRNP","ZAN",-0.00302254069817769,0.839015816161961,"Non-significant"
"16029","PRNP","SERPINA10",-0.00302326235805868,0.838977905560949,"Non-significant"
"16030","PRNP","TPRG1-AS2",-0.00303278454054673,0.838477716478954,"Non-significant"
"16031","PRNP","FLJ36000",-0.00303633630995338,0.838291162888569,"Non-significant"
"16032","PRNP","FLJ45340",-0.00304657085124248,0.837753653378425,"Non-significant"
"16033","PRNP","CCDC136",-0.00305828405730683,0.837138578524526,"Non-significant"
"16034","PRNP","C2orf61",-0.00305931897322807,0.837084238595369,"Non-significant"
"16035","PRNP","SLC25A16",-0.00306531773732345,0.83676927912609,"Non-significant"
"16036","PRNP","SMC2",-0.00307291345503548,0.836370510638796,"Non-significant"
"16037","PRNP","TBPL1",-0.00307930992622493,0.836034734134422,"Non-significant"
"16038","PRNP","GLYATL1",-0.00308358829284984,0.835810162124732,"Non-significant"
"16039","PRNP","ADM5",-0.00308573205515849,0.835697640798266,"Non-significant"
"16040","PRNP","GUCA2A",-0.00308917272488755,0.835517054706986,"Non-significant"
"16041","PRNP","C1orf173",-0.00309052932406261,0.835445854979649,"Non-significant"
"16042","PRNP","TIPRL",-0.00309422373020016,0.83525196466879,"Non-significant"
"16043","PRNP","FAM185A",-0.0031040026493233,0.834738794485052,"Non-significant"
"16044","PRNP","FBXL7",-0.00310605907173433,0.834630888162377,"Non-significant"
"16045","PRNP","C14orf93",-0.00310702611301017,0.834580145836817,"Non-significant"
"16046","PRNP","GNG8",-0.0031087059377676,0.8344920041681,"Non-significant"
"16047","PRNP","SOX2",-0.00312080295146649,0.833857326207506,"Non-significant"
"16048","PRNP","IGFBP2",-0.00312355076193382,0.833713175548431,"Non-significant"
"16049","PRNP","TMEM86B",-0.00312608773749092,0.833580090289376,"Non-significant"
"16050","PRNP","LINC00853",-0.00312910776982003,0.833421670939373,"Non-significant"
"16051","PRNP","LRFN1",-0.0031294148571937,0.833405562688356,"Non-significant"
"16052","PRNP","TSPAN16",-0.00314677360836079,0.832495124229414,"Non-significant"
"16053","PRNP","OR52B4",-0.00315095330762924,0.832275939254864,"Non-significant"
"16054","PRNP","ZNF790-AS1",-0.0031518828800293,0.832227193906038,"Non-significant"
"16055","PRNP","TUBA3C",-0.00315190685995863,0.83222593644391,"Non-significant"
"16056","PRNP","NANOS1",-0.00315368857983708,0.832132507625136,"Non-significant"
"16057","PRNP","ERCC6L2",-0.00315387421150255,0.832122773713252,"Non-significant"
"16058","PRNP","NECAB2",-0.00315575922634715,0.832023931213863,"Non-significant"
"16059","PRNP","OR9A2",-0.00315581963574842,0.832020763634856,"Non-significant"
"16060","PRNP","INIP",-0.0031625116907696,0.831669881290414,"Non-significant"
"16061","PRNP","C3orf79",-0.00316753939256279,0.83140628749501,"Non-significant"
"16062","PRNP","PRAMEF21",-0.00316854610611859,0.831353509504226,"Non-significant"
"16063","PRNP","SHOC2",-0.00316926866261095,0.831315629207619,"Non-significant"
"16064","PRNP","OGG1",-0.00317143048716362,0.831202297079878,"Non-significant"
"16065","PRNP","PRPF40B",-0.00317150638796277,0.831198318097754,"Non-significant"
"16066","PRNP","SH2D2A",-0.00317300946866415,0.831119522305456,"Non-significant"
"16067","PRNP","DDX58",-0.00317489404460866,0.831020729838625,"Non-significant"
"16068","PRNP","PENK",-0.00317900996613103,0.830804975973073,"Non-significant"
"16069","PRNP","SLC6A16",-0.00317947008800854,0.830780857482593,"Non-significant"
"16070","PRNP","AFMID",-0.00318194330989182,0.830651219825892,"Non-significant"
"16071","PRNP","SCARNA15",-0.00318498928433202,0.830491566811251,"Non-significant"
"16072","PRNP","ZNF713",-0.00319296236610461,0.830073695406412,"Non-significant"
"16073","PRNP","C5orf46",-0.00319306909451773,0.830068102066554,"Non-significant"
"16074","PRNP","ZNF607",-0.00319310148163637,0.830066404749274,"Non-significant"
"16075","PRNP","NTM",-0.00319925242330388,0.829744065674603,"Non-significant"
"16076","PRNP","BTLA",-0.00319931429808868,0.829740823282236,"Non-significant"
"16077","PRNP","ZFP91-CNTF",-0.00319942592423513,0.829734973802309,"Non-significant"
"16078","PRNP","BCS1L",-0.00320050998564973,0.829678166854258,"Non-significant"
