"","gene1","gene2","correlation","pvalue"
"154","PRNP","ACER3",0.0895452422640664,1.63287571727398e-09
"155","PRNP","ACHE",0.0949036658006261,1.62521888588466e-10
"156","PRNP","ACIN1",6.17442479786054e-05,0.996688807705767
"157","PRNP","ACLY",0.102914599746229,4.04632719460335e-12
"158","PRNP","ACMSD",-0.0131833054801806,0.375553163137999
"159","PRNP","ACN9",0.0469839772808407,0.00157959623410761
"160","PRNP","ACO1",0.0487034841829012,0.00105505227731082
"161","PRNP","ACO2",0.0786852023640664,1.17829629849857e-07
"162","PRNP","ACOT1",0.067059881346558,6.41187124783223e-06
"163","PRNP","ACOT11",0.0605100375717446,4.68615923329461e-05
"164","PRNP","ACOT12",0.0497850069557229,0.000813255052766276
"165","PRNP","ACOT13",0.050704866594391,0.000649183935106566
"166","PRNP","ACOT2",0.0793066899675888,9.35641511298919e-08
"167","PRNP","ACOT4",-0.00974000481291356,0.512684016673468
"168","PRNP","ACOT6",0.036783205292443,0.0133938201065341
"169","PRNP","ACOT7",-0.0364540762022639,0.0142468365646991
"170","PRNP","ACOT8",0.0416849472162922,0.00506357066503008
"171","PRNP","ACOT9",0.104551123112684,1.83546785423453e-12
"172","PRNP","ACOX1",0.0528463592715947,0.000378825673526074
"173","PRNP","ACOX2",0.0376455860949499,0.0113690681385402
"174","PRNP","ACOX3",0.0113959200351312,0.443693296609018
"175","PRNP","ACOXL",0.02567679171637,0.0843326474322098
"176","PRNP","ACP1",0.0763560374685412,2.75363655329893e-07
"177","PRNP","ACP2",0.0256658402252768,0.0844652016308227
"178","PRNP","ACP5",0.0129434841833659,0.384301260271194
"179","PRNP","ACP6",0.0574353858703911,0.000111747939472109
"180","PRNP","ACPL2",0.0659591961602388,9.07539478850408e-06
"181","PRNP","ACPP",-0.00666010862695248,0.654408325341887
"182","PRNP","ACPT",0.0241535880288088,0.10444918849411
"183","PRNP","ACR",0.0150082103232084,0.313073486862617
"184","PRNP","ACRBP",0.00772915075112977,0.603410616418558
"185","PRNP","ACRC",0.00380513222864936,0.798141717518544
"186","PRNP","ACRV1",-0.0267093682359784,0.0725709349493441
"187","PRNP","ACSBG1",0.117202053496102,2.68620935948772e-15
"188","PRNP","ACSBG2",0.0161850665435915,0.276635894325134
"189","PRNP","ACSF2",0.0437909192749753,0.00323264655560522
"190","PRNP","ACSF3",0.0295191380587489,0.0472020131427608
"191","PRNP","ACSL1",0.0407398541974464,0.00615591932457742
"192","PRNP","ACSL3",0.121018768478466,3.24171805956134e-16
"193","PRNP","ACSL4",0.0342565213156419,0.0212711225230441
"194","PRNP","ACSL5",-0.0118363896785224,0.426276523169516
"195","PRNP","ACSL6",0.0272319451544475,0.0671509319538744
"196","PRNP","ACSM1",-0.00406820227428615,0.784519183755845
"197","PRNP","ACSM2A",0.0233997341839891,0.115726578412994
"198","PRNP","ACSM2B",0.0391295729792686,0.00851345046554321
