"","gene1","gene2","correlation","pvalue","status"
"4825","PRNP","KIAA0226L",0.0627971244981681,0.0380907808886689,"Positive correlation"
"4826","PRNP","FUT8",0.062788021782078,0.0381187710621977,"Positive correlation"
"4827","PRNP","MFSD8",0.0627781119367416,0.03814926295326,"Positive correlation"
"4828","PRNP","HGD",0.0627768783571907,0.0381530600391547,"Positive correlation"
"4829","PRNP","MAGEF1",0.062776569955049,0.0381540093830995,"Positive correlation"
"4830","PRNP","PLEKHM2",0.0627737696413115,0.0381626304127056,"Positive correlation"
"4831","PRNP","KRBA1",0.0627701259280131,0.0381738504035518,"Positive correlation"
"4832","PRNP","WDR24",0.0627600626339585,0.0382048525924201,"Positive correlation"
"4833","PRNP","TMEM140",0.06275870691394,0.038209030819419,"Positive correlation"
"4834","PRNP","DSEL",0.0627577593937455,0.0382119512356336,"Positive correlation"
"4835","PRNP","ATP10B",0.0627530851218437,0.0382263608996406,"Positive correlation"
"4836","PRNP","NRG2",0.0627322695994221,0.0382905862159931,"Positive correlation"
"4837","PRNP","CTPS2",0.0627298484655584,0.0382980624548405,"Positive correlation"
"4838","PRNP","RNPS1",0.0627256796204458,0.0383109383694143,"Positive correlation"
"4839","PRNP","MIRLET7G",0.0627127530629755,0.0383508867628406,"Positive correlation"
"4840","PRNP","WNK3",0.0626982906908142,0.0383956233654738,"Positive correlation"
"4841","PRNP","SKAP2",0.0626964133037023,0.0384014339532813,"Positive correlation"
"4842","PRNP","AARS2",0.0626903088526449,0.0384203326319318,"Positive correlation"
"4843","PRNP","SCN4A",0.0626858308821514,0.0384342009330103,"Positive correlation"
"4844","PRNP","CHP",0.0626779002452272,0.0384587725890741,"Positive correlation"
"4845","PRNP","CREB3L2",0.0626592540642481,0.0385165969705876,"Positive correlation"
"4846","PRNP","IL2RB",0.0626560256160245,0.0385266163247188,"Positive correlation"
"4847","PRNP","MAMLD1",0.062653290000761,0.0385351079235988,"Positive correlation"
"4848","PRNP","PRKAA2",0.0626297351081669,0.0386082902003373,"Positive correlation"
"4849","PRNP","ZNF69",0.0626216300212955,0.0386334990097219,"Positive correlation"
"4850","PRNP","PCDHA11",0.0626019936126466,0.0386946309793913,"Positive correlation"
"4851","PRNP","LOC202781",0.0625799040232916,0.0387634982642572,"Positive correlation"
"4852","PRNP","RALB",0.0625757469934773,0.0387764699875705,"Positive correlation"
"4853","PRNP","TMEM91",0.0625746381628395,0.0387799306388494,"Positive correlation"
"4854","PRNP","MIR1197",0.0625708234290861,0.0387918383930337,"Positive correlation"
"4855","PRNP","MIR337",0.0625708234290861,0.0387918383930337,"Positive correlation"
"4856","PRNP","MIR581",0.0625708234290861,0.0387918383930337,"Positive correlation"
"4857","PRNP","SOX17",0.0625708234290861,0.0387918383930337,"Positive correlation"
"4858","PRNP","TINAG",0.0625708234290861,0.0387918383930337,"Positive correlation"
"4859","PRNP","PSEN2",0.06256227236279,0.0388185419585273,"Positive correlation"
"4860","PRNP","VKORC1",0.0625426588441504,0.0388798506487184,"Positive correlation"
"4861","PRNP","SLC2A5",0.0625299184795219,0.0389197189638223,"Positive correlation"
"4862","PRNP","NPLOC4",0.0625276311886736,0.0389268802344691,"Positive correlation"
"4863","PRNP","VPS41",0.0625265837570463,0.0389301600074864,"Positive correlation"
"4864","PRNP","SP9",0.0625176084742814,0.0389582734966012,"Positive correlation"
"4865","PRNP","NAB1",0.0625152392224893,0.0389656976321002,"Positive correlation"
"4866","PRNP","VLDLR",0.0625139197230671,0.0389698328511624,"Positive correlation"
"4867","PRNP","TMEM198",0.0625061768069035,0.0389941061119081,"Positive correlation"
"4868","PRNP","PGPEP1",0.062503378793242,0.0390028807562889,"Positive correlation"
"4869","PRNP","KTN1-AS1",0.0624980626266036,0.0390195570086817,"Positive correlation"
"4870","PRNP","SAP30",0.0624845438043942,0.0390619913703948,"Positive correlation"
"4871","PRNP","RBM19",0.0624834042963904,0.0390655699710467,"Positive correlation"
"4872","PRNP","GPATCH1",0.0624813146926519,0.0390721330496343,"Positive correlation"
"4873","PRNP","ARL13B",0.0624658101937798,0.0391208591772348,"Positive correlation"
"4874","PRNP","SLC9A9",0.0624509190953923,0.0391677060728456,"Positive correlation"
"4875","PRNP","CKMT1B",0.0624351602109625,0.0392173347992743,"Positive correlation"
"4876","PRNP","GGA1",0.0624330736611799,0.0392239098700118,"Positive correlation"
"4877","PRNP","C20orf202",0.0624272486358868,0.0392422704561136,"Positive correlation"
"4878","PRNP","CNOT7",0.0624208557734714,0.0392624292628426,"Positive correlation"
"4879","PRNP","GPR83",0.0624198095360625,0.0392657292309466,"Positive correlation"
"4880","PRNP","GPR137B",0.0624103113855794,0.0392956983866227,"Positive correlation"
"4881","PRNP","RPE65",0.0624006516543994,0.0393261972620329,"Positive correlation"
"4882","PRNP","SNORD21",0.0623943074241875,0.0393462389530525,"Positive correlation"
"4883","PRNP","LOC100134317",0.0623935768769838,0.0393485473384167,"Positive correlation"
"4884","PRNP","TNS4",0.0623923740671699,0.0393523482308301,"Positive correlation"
"4885","PRNP","WDR74",0.0623660771154939,0.0394355247224292,"Positive correlation"
"4886","PRNP","DHX58",0.0623591535405372,0.0394574485576052,"Positive correlation"
"4887","PRNP","FBLN7",0.0623566346772809,0.0394654272229354,"Positive correlation"
"4888","PRNP","MIR4735",0.0623207700812432,0.0395791791499137,"Positive correlation"
"4889","PRNP","OR4N5",0.0623207700812432,0.0395791791499137,"Positive correlation"
"4890","PRNP","OR2A2",0.0623207700812432,0.0395791791499137,"Positive correlation"
"4891","PRNP","C22orf29",0.0622897094834393,0.0396779186546964,"Positive correlation"
"4892","PRNP","C6orf192",0.062273828970733,0.0397284823150717,"Positive correlation"
"4893","PRNP","CCDC124",0.0622679825585477,0.0397471110783735,"Positive correlation"
"4894","PRNP","ACOX3",0.0622613266244881,0.0397683282786173,"Positive correlation"
"4895","PRNP","IGFBP6",0.0622448864674006,0.0398207758969782,"Positive correlation"
"4896","PRNP","PEX11B",0.0622329544245975,0.0398588783628649,"Positive correlation"
"4897","PRNP","CSDA",0.0622177542869398,0.0399074615393899,"Positive correlation"
"4898","PRNP","TMEM184B",0.0621876303044856,0.0400038930528513,"Positive correlation"
"4899","PRNP","SLC8A2",0.0621743562953247,0.0400464478188599,"Positive correlation"
"4900","PRNP","AGK",0.0621718546508381,0.0400544720623722,"Positive correlation"
"4901","PRNP","PLEKHH3",0.0621697199725203,0.0400613203067451,"Positive correlation"
"4902","PRNP","OAZ1",0.0621631421640151,0.040082428758679,"Positive correlation"
"4903","PRNP","TMEM38B",0.0621584483340478,0.0400974972072661,"Positive correlation"
"4904","PRNP","PSMD5",0.0621556527095473,0.0401064741888719,"Positive correlation"
"4905","PRNP","ARSI",0.0621511535121976,0.0401209250583745,"Positive correlation"
"4906","PRNP","CDK5",0.0621477120152647,0.0401319817008174,"Positive correlation"
"4907","PRNP","PDZD2",0.0621446194310024,0.0401419195783823,"Positive correlation"
"4908","PRNP","C2orf56",0.0621351564520222,0.0401723413752498,"Positive correlation"
"4909","PRNP","TUBGCP3",0.0621223402740986,0.0402135742423943,"Positive correlation"
"4910","PRNP","LOC100329109",0.0621152336907755,0.0402364533522641,"Positive correlation"
"4911","PRNP","ACBD5",0.0621134606755209,0.040242163159374,"Positive correlation"
"4912","PRNP","ABHD10",0.0621102638468867,0.0402524599401752,"Positive correlation"
"4913","PRNP","KCNMA1",0.0621067647447185,0.0402637328823652,"Positive correlation"
"4914","PRNP","LYRM4",0.0620950431704876,0.0403015153737941,"Positive correlation"
"4915","PRNP","HSF2",0.0620810168792814,0.0403467661825035,"Positive correlation"
"4916","PRNP","AQR",0.0620689321517289,0.0403857877271642,"Positive correlation"
"4917","PRNP","CCDC14",0.0620682828518663,0.0403878852185571,"Positive correlation"
"4918","PRNP","SLC29A2",0.0620628203657245,0.0404055348285018,"Positive correlation"
"4919","PRNP","BRD7",0.0620571284254114,0.0404239327659057,"Positive correlation"
"4920","PRNP","USP54",0.0620529972988457,0.040437290160133,"Positive correlation"
"4921","PRNP","TCF19",0.06204886825206,0.0404506445638372,"Positive correlation"
"4922","PRNP","FLNA",0.0620398738159529,0.040479747820348,"Positive correlation"
"4923","PRNP","MIR3660",0.062038612926004,0.0404838290927842,"Positive correlation"
"4924","PRNP","SPTBN4",0.0620326116436075,0.0405032589326624,"Positive correlation"
"4925","PRNP","FOLR1",0.0620213010325235,0.0405398997953106,"Positive correlation"
"4926","PRNP","C8orf47",0.0620164159624188,0.0405557337147899,"Positive correlation"
"4927","PRNP","TXNL4B",0.0620157112822728,0.0405580182181829,"Positive correlation"
"4928","PRNP","KIAA1274",0.0619834429843642,0.0406627456272006,"Positive correlation"
"4929","PRNP","COL23A1",0.0619816888767416,0.0406684451726186,"Positive correlation"
"4930","PRNP","LINC00476",0.0619759396230657,0.0406871307126059,"Positive correlation"
"4931","PRNP","NTHL1",0.0619686314543013,0.0407108933422526,"Positive correlation"
"4932","PRNP","BLZF1",0.0619679672021896,0.0407130537510516,"Positive correlation"
"4933","PRNP","C1orf43",0.0619507863993572,0.0407689661944818,"Positive correlation"
"4934","PRNP","ZNF773",0.0619323790104425,0.0408289424862274,"Positive correlation"
"4935","PRNP","MIR563",0.0618678534517634,0.0410397743397725,"Positive correlation"
"4936","PRNP","GYS1",0.0618600391962868,0.0410653691846041,"Positive correlation"
"4937","PRNP","UBL7",0.0618244146975642,0.0411822250088439,"Positive correlation"
"4938","PRNP","ARRDC1",0.061804457842931,0.041247810519132,"Positive correlation"
"4939","PRNP","CTIF",0.0617985424894219,0.0412672674971672,"Positive correlation"
"4940","PRNP","SSRP1",0.0617726480462635,0.0413525317610613,"Positive correlation"
"4941","PRNP","TLN1",0.0617725906860432,0.041352720799937,"Positive correlation"
"4942","PRNP","IGDCC3",0.0617579490537021,0.041400998320382,"Positive correlation"
"4943","PRNP","TEX10",0.0617439564995356,0.0414471801848873,"Positive correlation"
"4944","PRNP","PLCD1",0.0617364714303252,0.0414719022359113,"Positive correlation"
"4945","PRNP","UBA5",0.0617348002436294,0.0414774236152396,"Positive correlation"
"4946","PRNP","TMED1",0.0616678149303038,0.0416992465758107,"Positive correlation"
"4947","PRNP","SAMHD1",0.0616434349150464,0.0417802299484425,"Positive correlation"
"4948","PRNP","NSUN2",0.061637622553929,0.041799556548364,"Positive correlation"
"4949","PRNP","TP53AIP1",0.0616361151498382,0.0418045700303366,"Positive correlation"
"4950","PRNP","KIF1A",0.0616228834773735,0.041848599125457,"Positive correlation"
"4951","PRNP","AMT",0.0616102805815551,0.0418905723728408,"Positive correlation"
"4952","PRNP","PAIP1",0.0615803505598553,0.0419903952646447,"Positive correlation"
"4953","PRNP","SYNJ1",0.0615686113579696,0.0420296028113174,"Positive correlation"
"4954","PRNP","NQO1",0.0615639151890154,0.0420452961217962,"Positive correlation"
"4955","PRNP","CYP4X1",0.0615553500049151,0.0420739313729412,"Positive correlation"
"4956","PRNP","MYC",0.0615478322181744,0.042099078528124,"Positive correlation"
"4957","PRNP","PCNT",0.0615432569954183,0.0421143889604833,"Positive correlation"
"4958","PRNP","GALE",0.061524795319129,0.0421762165427895,"Positive correlation"
"4959","PRNP","TPCN2",0.0615106623412251,0.0422235992596196,"Positive correlation"
"4960","PRNP","NME3",0.061501772625349,0.0422534262677994,"Positive correlation"
"4961","PRNP","PPTC7",0.0614892378017146,0.042295513681375,"Positive correlation"
"4962","PRNP","FBXW2",0.0614854493481677,0.0423082409083376,"Positive correlation"
"4963","PRNP","FLJ41350",0.0614765792789126,0.0423380523681506,"Positive correlation"
"4964","PRNP","XPO6",0.0614691004693242,0.0423632017227927,"Positive correlation"
"4965","PRNP","PPM1L",0.0614588541681767,0.0423976779422073,"Positive correlation"
"4966","PRNP","DCTN6",0.0614501075234719,0.0424271269437565,"Positive correlation"
"4967","PRNP","PDGFA",0.0614438451741685,0.0424482222047293,"Positive correlation"
"4968","PRNP","SEMA4C",0.0614373380014039,0.0424701515594072,"Positive correlation"
"4969","PRNP","RRAD",0.0614325506574689,0.0424862911514537,"Positive correlation"
"4970","PRNP","CAMK2N1",0.0614314585987372,0.0424899735390274,"Positive correlation"
"4971","PRNP","LOC644714",0.0614218968525896,0.0425222269594884,"Positive correlation"
"4972","PRNP","MVD",0.0614175054256353,0.042537046928325,"Positive correlation"
"4973","PRNP","HDAC3",0.0614118668824016,0.042556081999116,"Positive correlation"
"4974","PRNP","ERMN",0.0614090531099971,0.0425655836601414,"Positive correlation"
"4975","PRNP","RUNDC3A",0.0614087926071239,0.042566463427439,"Positive correlation"
"4976","PRNP","UBXN1",0.0614056500498815,0.0425770776455492,"Positive correlation"
"4977","PRNP","C2orf88",0.0613986440230462,0.0426007490626872,"Positive correlation"
"4978","PRNP","ISG20",0.0613917739611374,0.0426239718835821,"Positive correlation"
"4979","PRNP","TEAD4",0.0613873250190132,0.0426390163129843,"Positive correlation"
"4980","PRNP","CEP104",0.0613625780865019,0.0427227817738449,"Positive correlation"
"4981","PRNP","FOXRED1",0.0613459843258358,0.0427790274924724,"Positive correlation"
"4982","PRNP","KIF22",0.0613416603795612,0.0427936940763531,"Positive correlation"
"4983","PRNP","AFF4",0.0613297786863986,0.0428340179775859,"Positive correlation"
"4984","PRNP","IFI27",0.0613267488048274,0.0428443058730146,"Positive correlation"
"4985","PRNP","FBXW4",0.0613007972935278,0.0429325091350428,"Positive correlation"
"4986","PRNP","WWTR1",0.0612906915444939,0.042966897711233,"Positive correlation"
"4987","PRNP","C1QL2",0.0612878965875607,0.0429764126970335,"Positive correlation"
"4988","PRNP","COX11",0.061280845711597,0.0430004241847529,"Positive correlation"
"4989","PRNP","GGT1",0.0612750771383589,0.043020077260739,"Positive correlation"
"4990","PRNP","MAGI2",0.0612632552397463,0.0430603772312489,"Positive correlation"
"4991","PRNP","ARAP3",0.0612596479012766,0.0430726807219784,"Positive correlation"
"4992","PRNP","ABHD6",0.0612581780582733,0.0430776947423417,"Positive correlation"
"4993","PRNP","ZNF512",0.0612429114495154,0.043129802289411,"Positive correlation"
"4994","PRNP","AQP3",0.0612392219630721,0.0431424031157949,"Positive correlation"
"4995","PRNP","SAMD9",0.0612304529046788,0.0431723648422959,"Positive correlation"
"4996","PRNP","COPS7B",0.0611884344504982,0.043316175386339,"Positive correlation"
"4997","PRNP","PRRT1",0.061172583882392,0.0433705297510538,"Positive correlation"
"4998","PRNP","LOC100631378",0.0611488223514626,0.043452119974481,"Positive correlation"
"4999","PRNP","NPPB",0.0611414152501319,0.0434775802764778,"Positive correlation"
"5000","PRNP","PLD1",0.0611377210968344,0.0434902828287315,"Positive correlation"
"5001","PRNP","SMU1",0.0611350861937697,0.0434993450027121,"Positive correlation"
"5002","PRNP","LOC388553",0.0611140563439656,0.0435717296886327,"Positive correlation"
"5003","PRNP","RNF166",0.0611028082306214,0.0436104873507269,"Positive correlation"
"5004","PRNP","TRIM16",0.0610934333485292,0.0436428126277375,"Positive correlation"
"5005","PRNP","DCLK1",0.0610897144708897,0.0436556411861254,"Positive correlation"
"5006","PRNP","ACAT1",0.0610602979700801,0.0437572278187505,"Positive correlation"
"5007","PRNP","SMARCAL1",0.0610400879858328,0.0438271362332638,"Positive correlation"
"5008","PRNP","RCOR1",0.0610365787193634,0.0438392847385078,"Positive correlation"
"5009","PRNP","NFKBIA",0.0610324188947954,0.0438536890470728,"Positive correlation"
"5010","PRNP","DCP2",0.0610211668515749,0.0438926717228957,"Positive correlation"
"5011","PRNP","SIGLEC11",0.0609888687125418,0.0440047308845587,"Positive correlation"
"5012","PRNP","UMPS",0.0609859909749938,0.0440147269554179,"Positive correlation"
"5013","PRNP","PARP1",0.0609833595602302,0.0440238690782133,"Positive correlation"
"5014","PRNP","OR2F1",0.060969537846233,0.0440719150922171,"Positive correlation"
"5015","PRNP","MLL3",0.0609693680555346,0.0440725055807409,"Positive correlation"
"5016","PRNP","MIR548W",0.0609507326524277,0.0441373552845425,"Positive correlation"
"5017","PRNP","ZNF202",0.06094492720859,0.044157574186611,"Positive correlation"
"5018","PRNP","PABPC1L",0.0609285993525386,0.0442144818673975,"Positive correlation"
"5019","PRNP","ZBED3",0.0609054612517027,0.044295231234849,"Positive correlation"
"5020","PRNP","MIR3916",0.0609018994173224,0.0443076726679937,"Positive correlation"
"5021","PRNP","MYOG",0.0608865905692354,0.0443611797764747,"Positive correlation"
"5022","PRNP","GRIK1-AS2",0.0608825428642501,0.0443753363138707,"Positive correlation"
"5023","PRNP","TMEM128",0.060842261455716,0.0445164250184886,"Positive correlation"
"5024","PRNP","PPIL2",0.0608415883198641,0.0445187859351619,"Positive correlation"
"5025","PRNP","SKP2",0.0608343488701726,0.0445441838198054,"Positive correlation"
"5026","PRNP","SREK1",0.0608320765699663,0.0445521581605465,"Positive correlation"
"5027","PRNP","WDR82",0.0608153708714924,0.0446108215607947,"Positive correlation"
"5028","PRNP","GPN2",0.0608015250971799,0.0446594914133091,"Positive correlation"
"5029","PRNP","PPME1",0.0608010884084332,0.0446610271632885,"Positive correlation"
"5030","PRNP","C3orf75",0.0607910819897477,0.0446962299964934,"Positive correlation"
"5031","PRNP","C2CD3",0.0607901566274869,0.0446994866246521,"Positive correlation"
"5032","PRNP","ZFP90",0.0607866920730883,0.0447116812089095,"Positive correlation"
"5033","PRNP","IL12A",0.0607724111179288,0.0447619770907371,"Positive correlation"
"5034","PRNP","SLC25A37",0.0607553611254541,0.0448220876074159,"Positive correlation"
"5035","PRNP","PRR5-ARHGAP8",0.0607508147030953,0.0448381277011538,"Positive correlation"
"5036","PRNP","SFXN1",0.0607450750720842,0.0448583844218696,"Positive correlation"
"5037","PRNP","CD302",0.060721282802757,0.0449424360319584,"Positive correlation"
"5038","PRNP","IPO4",0.0606846419048399,0.0450721377255514,"Positive correlation"
"5039","PRNP","PRPSAP2",0.0606829394479278,0.0450781717480695,"Positive correlation"
"5040","PRNP","SCPEP1",0.0606815785346296,0.0450829957258175,"Positive correlation"
"5041","PRNP","PFN3",0.060677879836358,0.0450961085573048,"Positive correlation"
"5042","PRNP","FOXD1",0.060674033518324,0.045109748144567,"Positive correlation"
"5043","PRNP","HSD17B11",0.0606682884228097,0.045130127533666,"Positive correlation"
"5044","PRNP","ALS2CR8",0.0606631219144215,0.0451484611390405,"Positive correlation"
"5045","PRNP","LRRC57",0.0606556243481835,0.0451750777683647,"Positive correlation"
"5046","PRNP","KPNA1",0.060643005160862,0.0452199061653591,"Positive correlation"
"5047","PRNP","CRYBB3",0.0606296398258028,0.0452674260077179,"Positive correlation"
"5048","PRNP","TRH",0.0606178204104329,0.0453094844209495,"Positive correlation"
"5049","PRNP","HAO1",0.0606144195750954,0.0453215921047409,"Positive correlation"
"5050","PRNP","PODN",0.0606131814899256,0.0453260006225809,"Positive correlation"
"5051","PRNP","CEP120",0.0606127348424448,0.0453275911133845,"Positive correlation"
"5052","PRNP","CDK5RAP3",0.0606109786116702,0.0453338454246198,"Positive correlation"
"5053","PRNP","FASTKD5",0.0605700656595212,0.0454797508440714,"Positive correlation"
"5054","PRNP","GABBR1",0.060544202792608,0.0455721877656104,"Positive correlation"
"5055","PRNP","EIF4EBP2",0.0605219483435216,0.0456518542808925,"Positive correlation"
"5056","PRNP","PDZD11",0.0605213444068607,0.0456540178865678,"Positive correlation"
"5057","PRNP","CRHR1",0.0605123521942662,0.0456862427342507,"Positive correlation"
"5058","PRNP","GFPT1",0.0605020047233832,0.0457233480190692,"Positive correlation"
"5059","PRNP","TOP1P1",0.0605020007394253,0.0457233623101366,"Positive correlation"
"5060","PRNP","LOC100506472",0.0605011269341137,0.0457264968744805,"Positive correlation"
"5061","PRNP","PRKCB",0.0604822050967776,0.0457944187306829,"Positive correlation"
"5062","PRNP","CHIC2",0.0604768119751022,0.0458137934249895,"Positive correlation"
"5063","PRNP","ATG3",0.0604601034723766,0.0458738622076015,"Positive correlation"
"5064","PRNP","ZIK1",0.0604600776180153,0.0458739552079982,"Positive correlation"
"5065","PRNP","ULBP1",0.0604593798243424,0.0458764652927203,"Positive correlation"
"5066","PRNP","CASP7",0.0604523231006722,0.045901856042959,"Positive correlation"
"5067","PRNP","HBP1",0.0604492791390032,0.0459128121497747,"Positive correlation"
"5068","PRNP","IL18BP",0.0604459295640211,0.0459248707901288,"Positive correlation"
"5069","PRNP","WDR85",0.0604383573413785,0.0459521409957475,"Positive correlation"
"5070","PRNP","ACVRL1",0.0604274726468125,0.0459913644242752,"Positive correlation"
"5071","PRNP","ERF",0.0604088313439418,0.0460586045084113,"Positive correlation"
"5072","PRNP","EEPD1",0.0604041673892826,0.0460754405437533,"Positive correlation"
"5073","PRNP","TSPAN13",0.0603997331480969,0.0460914521541905,"Positive correlation"
"5074","PRNP","LOC643955",0.0603742135931366,0.0461836917529818,"Positive correlation"
"5075","PRNP","KCNJ14",0.0603722259286637,0.0461908826126802,"Positive correlation"
"5076","PRNP","ZNRF3",0.0603633658797272,0.0462229474475811,"Positive correlation"
"5077","PRNP","RANBP10",0.060362884156471,0.0462246913576702,"Positive correlation"
"5078","PRNP","VASP",0.0603578546555687,0.0462429022060446,"Positive correlation"
"5079","PRNP","LOC84989",0.0603509753071529,0.0462678207623388,"Positive correlation"
"5080","PRNP","GNAI3",0.0603433377349541,0.046295499001162,"Positive correlation"
"5081","PRNP","KLF10",0.0603202702359166,0.0463791791755737,"Positive correlation"
"5082","PRNP","SRXN1",0.0603158942897427,0.0463950677964565,"Positive correlation"
"5083","PRNP","SLC10A7",0.0602994176532796,0.0464549338666729,"Positive correlation"
"5084","PRNP","SULT2B1",0.0602511466869116,0.0466306951028774,"Positive correlation"
"5085","PRNP","DGKZ",0.060248802832089,0.0466392436097249,"Positive correlation"
"5086","PRNP","ASNSD1",0.060247514040802,0.0466439446502538,"Positive correlation"
"5087","PRNP","LOC283177",0.0602438980815807,0.0466571364767774,"Positive correlation"
"5088","PRNP","LOC100287765",0.0602271452073407,0.0467182956257383,"Positive correlation"
"5089","PRNP","CPNE3",0.0602213485721304,0.0467394728875565,"Positive correlation"
"5090","PRNP","TRPM6",0.0602168414202851,0.0467559447619634,"Positive correlation"
"5091","PRNP","FLJ10038",0.0602068881863067,0.0467923372147338,"Positive correlation"
"5092","PRNP","EFHC1",0.0601852136974535,0.0468716689729719,"Positive correlation"
"5093","PRNP","C4orf22",0.0601741768470541,0.0469121088438645,"Positive correlation"
"5094","PRNP","USP50",0.0601648544462975,0.0469462896731988,"Positive correlation"
"5095","PRNP","ABCC5",0.0601566201912059,0.0469764981881953,"Positive correlation"
"5096","PRNP","ZCCHC14",0.0601553301965691,0.0469812321929882,"Positive correlation"
"5097","PRNP","MPI",0.0601528938234264,0.0469901742553627,"Positive correlation"
"5098","PRNP","CTSH",0.0601421579236664,0.0470295945661581,"Positive correlation"
"5099","PRNP","RBM14",0.0601271487865389,0.0470847520088007,"Positive correlation"
"5100","PRNP","DNAJC21",0.0601230617385827,0.0470997810105072,"Positive correlation"
"5101","PRNP","PMPCA",0.0601217668043274,0.0471045436178218,"Positive correlation"
"5102","PRNP","CENPT",0.0601169857067916,0.0471221314047999,"Positive correlation"
"5103","PRNP","ZKSCAN5",0.0601056874123889,0.0471637153293029,"Positive correlation"
"5104","PRNP","RBM18",0.0601002555606355,0.0471837184940312,"Positive correlation"
"5105","PRNP","PARP12",0.0600884401827778,0.0472272540378621,"Positive correlation"
"5106","PRNP","RALBP1",0.0600860563737649,0.0472360416309082,"Positive correlation"
"5107","PRNP","GTPBP3",0.0600743671228599,0.0472791523707567,"Positive correlation"
"5108","PRNP","TRMT61B",0.0600659945297126,0.047310051361101,"Positive correlation"
"5109","PRNP","SLC12A2",0.0600533822517792,0.047356628888756,"Positive correlation"
"5110","PRNP","KIAA2022",0.0600532831709138,0.0473569949498105,"Positive correlation"
"5111","PRNP","CRBN",0.0600517773052592,0.0473625587662763,"Positive correlation"
"5112","PRNP","RHOG",0.0600368737643969,0.0474176534212403,"Positive correlation"
"5113","PRNP","LOC100131208",0.060036626096101,0.0474185694432453,"Positive correlation"
"5114","PRNP","FCRL5",0.0600352139663891,0.0474237926075485,"Positive correlation"
"5115","PRNP","GUSBP5",0.0600323080474629,0.0474345424970718,"Positive correlation"
"5116","PRNP","TNFSF13",0.0600247755223922,0.0474624171546235,"Positive correlation"
"5117","PRNP","LOC100130581",0.0600242158576806,0.0474644887834496,"Positive correlation"
"5118","PRNP","USP8",0.060023780524925,0.0474661002433958,"Positive correlation"
"5119","PRNP","CDK10",0.0599964279901403,0.0475674425693471,"Positive correlation"
"5120","PRNP","ROPN1B",0.0599960716445628,0.0475687640429136,"Positive correlation"
"5121","PRNP","WIPI1",0.0599954925534498,0.0475709116127833,"Positive correlation"
"5122","PRNP","FAM171A1",0.0599940993197753,0.0475760787785754,"Positive correlation"
"5123","PRNP","AKR7A2",0.0599723849001084,0.047656673215985,"Positive correlation"
"5124","PRNP","KLHL8",0.0599704680904906,0.0476637930775392,"Positive correlation"
"5125","PRNP","KAZN",0.0599665702055452,0.0476782742655164,"Positive correlation"
"5126","PRNP","POLH",0.0599366896375853,0.0477894074764698,"Positive correlation"
"5127","PRNP","MTCH2",0.0599358850594771,0.0477924029046288,"Positive correlation"
"5128","PRNP","PGM3",0.0599355410867552,0.0477936835562594,"Positive correlation"
"5129","PRNP","MIR634",0.0599346466820683,0.0477970136668228,"Positive correlation"
"5130","PRNP","DNMT3B",0.0599203768300784,0.0478501705312741,"Positive correlation"
"5131","PRNP","KPNA3",0.0599082151682145,0.0478955132956466,"Positive correlation"
"5132","PRNP","SLC4A10",0.0598906794832735,0.0479609557014201,"Positive correlation"
"5133","PRNP","ACSL1",0.0598876143085114,0.0479724024999022,"Positive correlation"
"5134","PRNP","NTN4",0.0598817290706347,0.047994387161969,"Positive correlation"
"5135","PRNP","GSTTP2",0.0598685296392871,0.0480437251818631,"Positive correlation"
"5136","PRNP","DNASE1",0.0598560651065917,0.0480903552945967,"Positive correlation"
"5137","PRNP","WSCD2",0.0598507433001282,0.0481102758634839,"Positive correlation"
"5138","PRNP","PLCB4",0.0598423197645191,0.0481418209669489,"Positive correlation"
"5139","PRNP","ATG7",0.0598207402854841,0.0482227126393591,"Positive correlation"
"5140","PRNP","SPAG9",0.059816874541749,0.0482372155943121,"Positive correlation"
"5141","PRNP","RAVER1",0.0598093899198111,0.0482653057494685,"Positive correlation"
"5142","PRNP","CYP2J2",0.0597671519615495,0.0484240842342858,"Positive correlation"
"5143","PRNP","ZNF673",0.059761173211842,0.0484465945592007,"Positive correlation"
"5144","PRNP","C7orf53",0.0597582538082039,0.0484575894647507,"Positive correlation"
"5145","PRNP","ZER1",0.0597537667649924,0.048474492412711,"Positive correlation"
"5146","PRNP","MRPL38",0.0597096855740188,0.0486408118430183,"Positive correlation"
"5147","PRNP","PDAP1",0.0597055278697858,0.0486565236295046,"Positive correlation"
"5148","PRNP","TBCK",0.0596821933730546,0.048744782678463,"Positive correlation"
"5149","PRNP","SRSF4",0.0596671007865763,0.0488019394577189,"Positive correlation"
"5150","PRNP","HRAS",0.0596606708422018,0.0488263072112499,"Positive correlation"
"5151","PRNP","SEC13",0.0596493206836186,0.0488693461431541,"Positive correlation"
"5152","PRNP","SMARCC1",0.0596388911648192,0.0489089221133401,"Positive correlation"
"5153","PRNP","SLC9B2",0.0596382969812771,0.0489111776176088,"Positive correlation"
"5154","PRNP","PITX1",0.0596292131378472,0.0489456704929121,"Positive correlation"
"5155","PRNP","ZNF639",0.0596277613671318,0.0489511849988196,"Positive correlation"
"5156","PRNP","NECAP1",0.0596244541706084,0.0489637492264568,"Positive correlation"
"5157","PRNP","RAPGEF5",0.0596061739534455,0.0490332455838614,"Positive correlation"
"5158","PRNP","NCOR1",0.0596027396847324,0.0490463109493882,"Positive correlation"
