"","population","fc","mean.p","mean.np","pval","p.adj","gene"
"FAM69B","PRNP_positive_cells",0.00847348548594577,0.11545330238312,0.106979816897174,2.63968392791498e-88,2.65604996826805e-84,"FAM69B"
"SNHG7","PRNP_positive_cells",0.0440032144489412,0.984896142231059,0.940892927782118,1.50142640077289e-225,1.51073524445768e-221,"SNHG7"
"TMEM141","PRNP_positive_cells",0.124222121394637,0.623228305570428,0.499006184175791,2.13509844761397e-283,2.14833605798918e-279,"TMEM141"
"RABL6","PRNP_negative_cells",0.0925667561122209,0.378117065411888,0.285550309299667,3.32760598081109e-107,3.34823713789212e-103,"RABL6"
"PHPT1","PRNP_positive_cells",0.454165455392979,2.39568485244922,1.94151939705625,2.44812791972123e-300,2.4633063128235e-296,"PHPT1"
"EDF1","PRNP_positive_cells",0.146561800536129,2.67754301577802,2.53098121524189,7.58264908817825e-90,7.62966151252496e-86,"EDF1"
"TRAF2","PRNP_negative_cells",0.0238694619041787,0.153444199156565,0.129574737252386,1.94541616228506e-77,1.95747774249123e-73,"TRAF2"
"FBXW5","PRNP_positive_cells",0.17028519809485,0.640272050890404,0.469986852795554,0,0,"FBXW5"
"PTGDS","PRNP_negative_cells",0.169259660631906,0.997663941481806,0.8284042808499,6.05606406631822e-44,6.0936116635294e-40,"PTGDS"
"C9orf142","PRNP_positive_cells",0.134661977954741,1.12409734842923,0.989435370474485,2.90094262839276e-271,2.91892847268879e-267,"C9orf142"
"ABCA2","PRNP_negative_cells",0.116200504984441,0.285472981720047,0.169272476735605,1.1480291143504e-59,1.15514689485937e-55,"ABCA2"
"NPDC1","PRNP_positive_cells",0.776707483624859,2.55258108991014,1.77587360628529,0,0,"NPDC1"
"ENTPD2","PRNP_positive_cells",0.232162274256604,0.699585302695178,0.467423028438574,9.20466154390263e-278,9.26173044547483e-274,"ENTPD2"
"UAP1L1","PRNP_positive_cells",0.0486764000315581,0.149432126241508,0.100755726209949,6.27834479018391e-104,6.31727052788305e-100,"UAP1L1"
"MAN1B1","PRNP_negative_cells",0.0945831531641392,0.491144511144334,0.396561357980195,1.93168759189661e-145,1.94366405496637e-141,"MAN1B1"
"DPP7","PRNP_positive_cells",0.621229573618973,1.81088699633478,1.18965742271581,0,0,"DPP7"
"ANAPC2","PRNP_negative_cells",0.0150665309108338,0.241300220685252,0.226233689774418,7.95332834929818e-125,8.00263898506383e-121,"ANAPC2"
"SSNA1","PRNP_positive_cells",0.103612926742228,1.1046715037848,1.00105857704257,2.21844564797589e-264,2.23220001099335e-260,"SSNA1"
"TMEM203","PRNP_positive_cells",0.0824757544190497,0.494184594072283,0.411708839653233,7.050105054956e-252,7.09381570629673e-248,"TMEM203"
"RNF208","PRNP_negative_cells",0.0470734659190813,0.149352153895032,0.102278687975951,5.78131552861374e-47,5.81715968489115e-43,"RNF208"
"TUBB4B","PRNP_positive_cells",0.352885763207707,2.7919707764714,2.43908501326369,2.97979469280666e-165,2.99826941990206e-161,"TUBB4B"
"NELFB","PRNP_negative_cells",0.0639197724710707,0.429578982243315,0.365659209772244,1.18551906322432e-156,1.19286928141631e-152,"NELFB"
"EXD3","PRNP_negative_cells",0.000935378322120567,0.224077674921914,0.223142296599793,1.87318247099435e-126,1.88479620231452e-122,"EXD3"
"NOXA1","PRNP_positive_cells",0.0413500772693393,0.1335443723805,0.0921942951111607,7.92205280788859e-104,7.9711695352975e-100,"NOXA1"
"NSMF","PRNP_negative_cells",0.116802171783914,0.95028967437069,0.833487502586776,1.73750744608877e-165,1.74827999225452e-161,"NSMF"
"MRPL41","PRNP_positive_cells",0.11263621113991,1.44161882218323,1.32898261104332,1.86203027923806e-224,1.87357486696934e-220,"MRPL41"
"DPH7","PRNP_negative_cells",0.0154627146725312,0.351722106542563,0.336259391870032,3.46343839359643e-168,3.48491171163673e-164,"DPH7"
"ZMYND19","PRNP_negative_cells",0.0183541852050458,0.128786396145674,0.110432210940628,5.509596886686e-66,5.54375638738345e-62,"ZMYND19"
"ARRDC1","PRNP_positive_cells",0.0153842775912251,0.17116773900448,0.155783461413255,1.20187263004865e-116,1.20932424035495e-112,"ARRDC1"
"ARRDC1-AS1","PRNP_negative_cells",0.0744781550973334,0.431348395121934,0.3568702400246,5.37953155188584e-145,5.41288464750754e-141,"ARRDC1-AS1"
"EHMT1","PRNP_negative_cells",0.14010171053218,0.361989581326175,0.221887870793995,2.18805229597658e-63,2.20161822021164e-59,"EHMT1"
"BET1L","PRNP_negative_cells",0.0134986184961463,0.239441924590937,0.225943306094791,2.17933638436083e-118,2.19284826994386e-114,"BET1L"
"RIC8A","PRNP_positive_cells",0.0831491509960761,0.71377694431387,0.630627793317794,3.08543883502311e-283,3.10456855580025e-279,"RIC8A"
"SIRT3","PRNP_positive_cells",0.0239579111965635,0.322048975162397,0.298091063965833,2.26463030788519e-178,2.27867101579407e-174,"SIRT3"
"PSMD13","PRNP_positive_cells",0.0192421944427829,0.800949297777056,0.781707103334273,3.7727230435191e-258,3.79611392638891e-254,"PSMD13"
"IFITM2","PRNP_negative_cells",0.136393444649819,0.316484345912893,0.180090901263074,4.00436763393728e-30,4.02919471326769e-26,"IFITM2"
"RP11-326C3.11","PRNP_negative_cells",0.0234660325425506,0.132274179620937,0.108808147078386,2.64719937264667e-60,2.66361200875708e-56,"RP11-326C3.11"
"IFITM3","PRNP_negative_cells",0.258605647748703,1.88782083057026,1.62921518282155,1.3209828596204e-82,1.32917295335005e-78,"IFITM3"
"B4GALNT4","PRNP_negative_cells",0.0847074808518462,0.25334541576958,0.168637934917733,8.11272616091799e-56,8.16302506311568e-52,"B4GALNT4"
"SIGIRR","PRNP_positive_cells",0.0978254642904176,0.198482930329543,0.100657466039125,3.42325743093849e-150,3.44448162701031e-146,"SIGIRR"
"PTDSS2","PRNP_positive_cells",0.0329020156995884,0.347817430045098,0.31491541434551,1.96502092481645e-208,1.97720405455032e-204,"PTDSS2"
"RNH1","PRNP_positive_cells",0.0335710306522803,1.16063416058186,1.12706312992958,1.64123756725998e-237,1.651413240177e-233,"RNH1"
"HRAS","PRNP_positive_cells",0.0651985722827796,0.551224956932003,0.486026384649224,1.06204386059188e-236,1.06862853252755e-232,"HRAS"
"RASSF7","PRNP_positive_cells",0.0132701837099909,0.176768345755505,0.163498162045515,4.24095620038775e-91,4.26725012883016e-87,"RASSF7"
"MIR210HG","PRNP_positive_cells",0.0505616812347406,0.248566172691579,0.198004491456839,2.25637118736564e-135,2.2703606887273e-131,"MIR210HG"
"PHRF1","PRNP_negative_cells",0.144306802624318,0.287837420973774,0.143530618349456,1.460276606995e-39,1.46933032195837e-35,"PHRF1"
"IRF7","PRNP_negative_cells",0.0312982814553546,0.312688434076027,0.281390152620672,2.60058856669708e-124,2.61671221581061e-120,"IRF7"
"DEAF1","PRNP_positive_cells",0.0692771105459022,0.490356516229106,0.421079405683204,6.72290643605109e-241,6.7645884559546e-237,"DEAF1"
"EPS8L2","PRNP_positive_cells",0.149954258370174,0.263410274914396,0.113456016544222,1.09507576832815e-158,1.10186523809178e-154,"EPS8L2"
"TMEM80","PRNP_negative_cells",0.0805112799070938,0.353956483260633,0.273445203353539,2.24896820336356e-81,2.26291180622441e-77,"TMEM80"
"TALDO1","PRNP_positive_cells",0.0903929330193012,1.29688894784172,1.20649601482242,1.10646147357809e-243,1.11332153471427e-239,"TALDO1"
"PDDC1","PRNP_negative_cells",0.00845648842306546,0.484360334847509,0.475903846424443,2.15659604996456e-183,2.16996694547434e-179,"PDDC1"
"AP006621.5","PRNP_positive_cells",0.0218368564697681,0.417361705092609,0.395524848622841,2.20800746912258e-177,2.22169711543114e-173,"AP006621.5"
"CEND1","PRNP_positive_cells",0.0378598084509334,0.276928819527965,0.239069011077031,1.46420886636852e-142,1.47328696134e-138,"CEND1"
"SLC25A22","PRNP_negative_cells",0.0486018346397587,0.263593569530659,0.2149917348909,3.52864747630759e-105,3.5505250906607e-101,"SLC25A22"
"PIDD1","PRNP_negative_cells",0.157894129636673,0.351008307657383,0.19311417802071,1.01164080043361e-35,1.0179129733963e-31,"PIDD1"
"RPLP2","PRNP_positive_cells",0.262467832038633,4.75048421374356,4.48801638170493,4.97934521102158e-152,5.01021715132992e-148,"RPLP2"
"PNPLA2","PRNP_positive_cells",0.0391859067478371,0.383541831755575,0.344355925007738,3.42451287979826e-187,3.44574485965301e-183,"PNPLA2"
"CD151","PRNP_positive_cells",0.478436250896317,1.57709851324403,1.09866226234771,0,0,"CD151"
"POLR2L","PRNP_positive_cells",0.408970405602706,2.49552730860794,2.08655690300523,3.9057651234331e-263,3.92998086719839e-259,"POLR2L"
"TSPAN4","PRNP_positive_cells",0.0718238737241309,0.341163450846692,0.269339577122561,2.31076824230736e-184,2.32509500540967e-180,"TSPAN4"
"CHID1","PRNP_positive_cells",0.156867896460843,0.947347658762299,0.790479762301456,0,0,"CHID1"
"AP2A2","PRNP_positive_cells",0.00449976530886353,0.565720042039813,0.56122027673095,1.00543812352065e-231,1.01167183988647e-227,"AP2A2"
"TOLLIP","PRNP_negative_cells",0.0501214190698073,0.582998130567549,0.532876711497742,3.71566385172931e-189,3.73870096761003e-185,"TOLLIP"
"MOB2","PRNP_negative_cells",0.0049205697550338,0.362281924819442,0.357361355064408,3.52920945417822e-172,3.55109055279413e-168,"MOB2"
"CTSD","PRNP_negative_cells",0.134407901359774,1.31211243250295,1.17770453114318,1.20803890071702e-164,1.21552874190147e-160,"CTSD"
"LSP1","PRNP_negative_cells",0.0815578034314743,0.208046115933606,0.126488312502132,1.39781236799003e-31,1.40647880467157e-27,"LSP1"
"MRPL23","PRNP_positive_cells",0.0118332911033497,0.905839178588927,0.894005887485577,3.51360187152523e-227,3.53538620312868e-223,"MRPL23"
"CD81","PRNP_negative_cells",0.116672460444271,1.63477781187534,1.51810535143107,9.76019471336721e-109,9.82070792059009e-105,"CD81"
"TSSC4","PRNP_positive_cells",0.0140644927509308,0.665412587429747,0.651348094678816,1.92067897978469e-255,1.93258718945936e-251,"TSSC4"
"KCNQ1OT1","PRNP_negative_cells",1.04401087292505,1.53429121882676,0.490280345901712,4.5222200429143e-69,4.55025780718037e-65,"KCNQ1OT1"
"SLC22A18","PRNP_negative_cells",0.100494613923896,0.222975823476714,0.122481209552817,3.8642830943512e-46,3.88824164953617e-42,"SLC22A18"
"NAP1L4","PRNP_negative_cells",0.348117224288075,0.97237642400522,0.624259199717145,5.09301427029568e-77,5.12459095877152e-73,"NAP1L4"
"CARS","PRNP_negative_cells",0.0773883154450932,0.443630569122431,0.366242253677338,1.07999636939565e-134,1.08669234688591e-130,"CARS"
"ZNF195","PRNP_negative_cells",0.0281507942173555,0.218399197692501,0.190248403475146,1.1545016846124e-101,1.161659595057e-97,"ZNF195"
"PGAP2","PRNP_negative_cells",0.0180093870701126,0.144516736598379,0.126507349528266,9.8907976683514e-62,9.95212061389518e-58,"PGAP2"
"RHOG","PRNP_negative_cells",0.0706182258563084,0.382585238507421,0.311967012651112,8.57328027529724e-121,8.62643461300408e-117,"RHOG"
"RRM1","PRNP_negative_cells",0.229459795198659,0.532341251915084,0.302881456716425,5.13813084981579e-58,5.16998726108465e-54,"RRM1"
"TRIM22","PRNP_positive_cells",0.0414589586076209,0.233484607666131,0.19202564905851,3.7916664804119e-144,3.81517481259046e-140,"TRIM22"
"FAM160A2","PRNP_negative_cells",0.0628637331014277,0.240536923872638,0.177673190771211,3.06623532640254e-73,3.08524598542624e-69,"FAM160A2"
"SMPD1","PRNP_negative_cells",0.0311506629784824,0.392121514025983,0.360970851047501,5.02074563784337e-172,5.051874260798e-168,"SMPD1"
"APBB1","PRNP_positive_cells",0.0122691017708345,0.344619411058087,0.332350309287252,8.83604436679573e-181,8.89082784186987e-177,"APBB1"
"ARFIP2","PRNP_negative_cells",0.0983374064413807,0.431538437025353,0.333201030583972,7.26649411378364e-125,7.3115463772891e-121,"ARFIP2"
"TIMM10B","PRNP_negative_cells",0.0447229391722641,0.230260504511607,0.185537565339343,5.11659588531047e-92,5.1483187797994e-88,"TIMM10B"
"RRP8","PRNP_negative_cells",0.0930193396093616,0.266824373456894,0.173805033847532,1.19996800815878e-49,1.20740780980936e-45,"RRP8"
"ILK","PRNP_negative_cells",0.0527108314996964,0.523769390275011,0.471058558775315,1.18004954486159e-172,1.18736585203973e-168,"ILK"
"TAF10","PRNP_positive_cells",0.0198998555412686,0.269244644454669,0.2493447889134,1.51688939037743e-144,1.52629410459777e-140,"TAF10"
"TPP1","PRNP_negative_cells",0.080016382070751,0.411256730777177,0.331240348706426,2.89349306726918e-97,2.91143272428625e-93,"TPP1"
"MRPL17","PRNP_negative_cells",0.12188993710102,0.535665245169366,0.413775308068347,2.21774903103815e-138,2.23149907503059e-134,"MRPL17"
"EIF3F","PRNP_negative_cells",0.0760963175056617,1.15539254643742,1.07929622893175,4.46508631385278e-180,4.49276984899867e-176,"EIF3F"
"RIC3","PRNP_negative_cells",0.219329238976745,0.734499298311679,0.515170059334935,5.04979741225424e-105,5.08110615621022e-101,"RIC3"
"STK33","PRNP_negative_cells",0.155657251941831,0.407713998071145,0.252056746129315,5.42471699447849e-80,5.45835023984426e-76,"STK33"
"RPL27A","PRNP_negative_cells",0.0377741137757424,3.66641837725024,3.6286442634745,7.25110053915124e-25,7.29605736249398e-21,"RPL27A"
"ST5","PRNP_negative_cells",0.429380539564278,1.00895413267667,0.579573593112396,6.13332131997927e-56,6.17134791216314e-52,"ST5"
"AKIP1","PRNP_negative_cells",0.151085269650284,0.479742012609787,0.328656742959503,2.74757028843093e-93,2.7646052242192e-89,"AKIP1"
"TMEM9B","PRNP_negative_cells",0.123479096401951,1.04252097849673,0.919041882094779,1.21809316956862e-206,1.22564534721995e-202,"TMEM9B"
"DENND5A","PRNP_negative_cells",0.240024385847918,0.53678984318482,0.296765457336902,5.28447013280611e-47,5.3172338476295e-43,"DENND5A"
"TMEM41B","PRNP_negative_cells",0.219413233335621,0.52841157550298,0.308998342167359,1.81293236952039e-52,1.82417255021142e-48,"TMEM41B"
"IPO7","PRNP_negative_cells",0.30233984304514,0.654302684648658,0.351962841603518,1.09850414935787e-44,1.10531487508388e-40,"IPO7"
"ZNF143","PRNP_positive_cells",0.000632859984356526,0.12174788728979,0.121115027305434,6.50304700774007e-70,6.54336589918806e-66,"ZNF143"
"WEE1","PRNP_negative_cells",0.48497189669881,0.918935471598519,0.433963574899709,4.17027761012423e-26,4.196133331307e-22,"WEE1"
"SWAP70","PRNP_negative_cells",0.0657586116816748,0.321557485493638,0.255798873811963,5.11777944439849e-109,5.14950967695376e-105,"SWAP70"
"SBF2","PRNP_negative_cells",0.307022322218723,0.612930303367246,0.305907981148523,1.22348794714472e-25,1.23107357241702e-21,"SBF2"
"ADM","PRNP_positive_cells",0.0808694489308044,1.89507817316976,1.81420872423895,1.94563668509185e-115,1.95769963253942e-111,"ADM"
"MTRNR2L8","PRNP_negative_cells",0.24221924270323,0.571715125203857,0.329495882500627,3.61572369165126e-56,3.6381411785395e-52,"MTRNR2L8"
"RNF141","PRNP_negative_cells",0.0732120967712544,0.40996908144915,0.336756984677895,1.13105624806975e-125,1.13806879680779e-121,"RNF141"
"CTR9","PRNP_negative_cells",0.147140222763509,0.359393580442517,0.212253357679008,2.27074402776612e-52,2.28482264073827e-48,"CTR9"
"EIF4G2","PRNP_negative_cells",0.310135871858104,1.69008318570753,1.37994731384943,3.03898066167286e-75,3.05782234177523e-71,"EIF4G2"
"ZBED5","PRNP_negative_cells",0.0793191753595887,0.307242667873135,0.227923492513546,6.68077386539927e-79,6.72219466336475e-75,"ZBED5"
"ZBED5-AS1","PRNP_negative_cells",0.14164409717446,0.294400243974642,0.152756146800182,3.15823253928523e-34,3.1778135810288e-30,"ZBED5-AS1"
"USP47","PRNP_negative_cells",0.325625710168647,0.681983141597185,0.356357431428538,6.07368850888445e-39,6.11134537763954e-35,"USP47"
"DKK3","PRNP_negative_cells",0.0927054286177699,0.721317764509589,0.628612335891819,1.99380230762438e-172,2.00616388193165e-168,"DKK3"
"PARVA","PRNP_negative_cells",0.0234104419659475,0.173775949182714,0.150365507216766,7.94026896638033e-87,7.98949863397189e-83,"PARVA"
"TEAD1","PRNP_negative_cells",0.318820910963844,0.613588400696582,0.294767489732738,1.91808079951923e-29,1.92997290047625e-25,"TEAD1"
"ARNTL","PRNP_negative_cells",0.0235580118481011,0.198899538902302,0.175341527054201,3.69675403555886e-87,3.71967391057932e-83,"ARNTL"
"BTBD10","PRNP_negative_cells",0.021459828686313,0.211410308429322,0.189950479743009,2.6697015518475e-98,2.68625370146895e-94,"BTBD10"
"FAR1","PRNP_negative_cells",0.235003183579899,0.44249202391422,0.207488840334321,1.09688828928167e-22,1.10368899667522e-18,"FAR1"
"SPON1","PRNP_negative_cells",0.148331833071908,0.418311142521593,0.269979309449685,3.73350185946465e-57,3.75664957099333e-53,"SPON1"
"RRAS2","PRNP_negative_cells",0.0146159406524139,0.18843269632552,0.173816755673107,5.64573931867353e-100,5.68074290244931e-96,"RRAS2"
"COPB1","PRNP_negative_cells",0.142677878705484,0.528062269680929,0.385384390975445,1.40845286252457e-126,1.41718527027222e-122,"COPB1"
"PSMA1","PRNP_negative_cells",0.272823394273731,1.34028550735473,1.067462113081,2.73141208684834e-115,2.7483468417868e-111,"PSMA1"
"SOX6","PRNP_negative_cells",0.212578859892709,0.669813776814337,0.457234916921628,3.44639134812857e-89,3.46775897448697e-85,"SOX6"
"C11orf58","PRNP_positive_cells",0.0792855805028825,1.79932543407634,1.72003985357346,4.00251819476315e-159,4.02733380757068e-155,"C11orf58"
"RPS13","PRNP_positive_cells",0.368071326833756,3.9374129697738,3.56934164294004,6.2197204467945e-212,6.25828271356463e-208,"RPS13"
"PIK3C2A","PRNP_negative_cells",0.0633036936230039,0.567812949407954,0.50450925578495,3.09579470533681e-165,3.1149886325099e-161,"PIK3C2A"
"NUCB2","PRNP_positive_cells",0.0215897119233183,0.905784955044016,0.884195243120698,5.48558808657519e-225,5.51959873271195e-221,"NUCB2"
"SERGEF","PRNP_positive_cells",0.243884124524189,0.623627752304746,0.379743627780557,0,0,"SERGEF"
"SAAL1","PRNP_positive_cells",0.109019398520559,0.29673079683855,0.187711398317991,3.52502090181244e-201,3.54687603140367e-197,"SAAL1"
"SAA1","PRNP_positive_cells",1.51211459751015,3.15808497929369,1.64597038178354,1.79469302517946e-289,1.80582012193557e-285,"SAA1"
"HPS5","PRNP_negative_cells",0.0659291798542389,0.227109577230116,0.161180397375877,3.72162015319961e-71,3.74469419814945e-67,"HPS5"
"GTF2H1","PRNP_positive_cells",0.032900945034365,0.36573045666709,0.332829511632725,2.41772360284011e-189,2.43271348917771e-185,"GTF2H1"
"LDHA","PRNP_positive_cells",0.634499327347501,3.37862048070368,2.74412115335618,1.7519335999258e-249,1.76279558824534e-245,"LDHA"
"TSG101","PRNP_positive_cells",0.118713034937489,0.745335668366968,0.626622633429479,5.47431770647403e-297,5.50825847625417e-293,"TSG101"
"UEVLD","PRNP_positive_cells",0.010222860299585,0.219809992329543,0.209587132029958,1.92736359891823e-126,1.93931325323152e-122,"UEVLD"
"SPTY2D1","PRNP_negative_cells",0.0553430374456425,0.267162289673943,0.211819252228301,1.89347527817716e-80,1.90521482490186e-76,"SPTY2D1"
"ZDHHC13","PRNP_negative_cells",0.162618017065198,0.29898855272674,0.136370535661542,8.62080126082927e-25,8.67425022864641e-21,"ZDHHC13"
"NAV2","PRNP_negative_cells",0.28897051106984,0.689639967080055,0.400669456010215,6.38523364551104e-54,6.4248220941132e-50,"NAV2"
"HTATIP2","PRNP_negative_cells",0.0858176659078645,0.806880416641266,0.721062750733402,2.415465321647e-195,2.43044120664121e-191,"HTATIP2"
"PRMT3","PRNP_positive_cells",0.0293857030366364,0.406845764077908,0.377460061041272,9.63006653031874e-207,9.68977294280671e-203,"PRMT3"
"FANCF","PRNP_positive_cells",0.0201104982890286,0.312681281042905,0.292570782753876,2.02490538868843e-167,2.0374598020983e-163,"FANCF"
"SVIP","PRNP_negative_cells",0.236354361980991,0.775233938085112,0.538879576104122,1.79081910572325e-83,1.80192218417874e-79,"SVIP"
"LUZP2","PRNP_positive_cells",0.0370566744054773,0.208492380150637,0.17143570574516,2.30333090862248e-136,2.31761156025594e-132,"LUZP2"
"FIBIN","PRNP_positive_cells",0.0378837828937352,0.807891870731377,0.770008087837642,1.06802890125823e-227,1.07465068044603e-223,"FIBIN"
"BBOX1","PRNP_positive_cells",0.325683239570463,1.16260413703534,0.836920897464878,0,0,"BBOX1"
"CCDC34","PRNP_negative_cells",0.170304135192457,0.730560285231852,0.560256150039395,1.42892700485444e-108,1.43778635228454e-104,"CCDC34"
"LIN7C","PRNP_negative_cells",0.116040543833996,0.349731972485345,0.233691428651349,3.46849667060897e-68,3.49000134996674e-64,"LIN7C"
"BDNF-AS","PRNP_positive_cells",0.116262817607649,0.259828604241617,0.143565786633968,1.22081609811142e-187,1.22838515791971e-183,"BDNF-AS"
"METTL15","PRNP_negative_cells",0.137273947031071,0.553818054043954,0.416544107012883,1.66583865890342e-108,1.67616685858862e-104,"METTL15"
"ARL14EP","PRNP_positive_cells",0.0618559534273261,0.39545672054745,0.333600767120124,1.97899199788228e-203,1.99126174826915e-199,"ARL14EP"
"MPPED2","PRNP_negative_cells",0.177133554078212,0.312329431172688,0.135195877094476,1.04130262523836e-17,1.04775870151484e-13,"MPPED2"
"RP5-1024C24.1","PRNP_positive_cells",0.042072244286485,0.0914352019342868,0.0493629576478018,1.48662305363297e-79,1.49584011656549e-75,"RP5-1024C24.1"
"DNAJC24","PRNP_negative_cells",0.0773229098457992,0.321280948520815,0.243958038675015,2.45861067016457e-75,2.47385405631959e-71,"DNAJC24"
"IMMP1L","PRNP_negative_cells",0.0728873173738182,0.645697467087647,0.572810149713829,7.12161826961394e-176,7.16577230288554e-172,"IMMP1L"
"ELP4","PRNP_positive_cells",0.018965944343848,0.208119725179322,0.189153780835474,1.63467078713159e-147,1.64480574601181e-143,"ELP4"
"PAX6","PRNP_positive_cells",0.226161338688257,0.627001854932031,0.400840516243774,1.19478384058258e-307,1.20219150039419e-303,"PAX6"
"RCN1","PRNP_positive_cells",0.130748813742957,1.44564889310385,1.3149000793609,6.9740374974897e-258,7.01727652997413e-254,"RCN1"
"EIF3M","PRNP_positive_cells",0.164096084841307,1.24145729884412,1.07736121400281,2.30101596633886e-297,2.31528226533016e-293,"EIF3M"
"QSER1","PRNP_negative_cells",0.117558758927773,0.333100116960146,0.215541358032374,5.30230543852096e-58,5.33517973223979e-54,"QSER1"
"CSTF3","PRNP_negative_cells",0.214775568002682,1.09410158103668,0.879326013033997,1.85237578875873e-120,1.86386051864903e-116,"CSTF3"
"HIPK3","PRNP_negative_cells",0.151102419639148,0.360396023805501,0.209293604166353,4.53294854905104e-59,4.56105283005515e-55,"HIPK3"
"CD59","PRNP_positive_cells",0.480658882100897,1.68241535933045,1.20175647722956,0,0,"CD59"
"FBXO3","PRNP_positive_cells",0.0467735001353212,0.448933866634805,0.402160366499484,4.99162914898947e-231,5.0225772497132e-227,"FBXO3"
"LMO2","PRNP_negative_cells",0.114326452919981,0.567253617007384,0.452927164087403,6.48065412122402e-122,6.5208341767756e-118,"LMO2"
"CAPRIN1","PRNP_negative_cells",0.0945367429658373,0.766307646874855,0.671770903909017,2.83758964442759e-186,2.85518270022304e-182,"CAPRIN1"
"NAT10","PRNP_negative_cells",0.0548138507583493,0.250529137521592,0.195715286763243,4.67426612531454e-89,4.70324657529149e-85,"NAT10"
"CAT","PRNP_positive_cells",0.144777689116043,0.59794569500201,0.453168005885967,7.95223065354589e-297,8.00153448359788e-293,"CAT"
"APIP","PRNP_negative_cells",0.0728961892787866,0.356410935378464,0.283514746099678,1.97010324472094e-120,1.98231788483821e-116,"APIP"
"PDHX","PRNP_positive_cells",0.0383292007843451,0.314077876840562,0.275748676056216,4.05265925121602e-160,4.07778573857356e-156,"PDHX"
"CD44","PRNP_positive_cells",0.0435708184531447,2.02639069068117,1.98281987222803,1.45763395922473e-137,1.46667128977192e-133,"CD44"
"SLC1A2","PRNP_negative_cells",0.0506789073797052,0.749570256009014,0.698891348629309,1.29618422637644e-162,1.30422056857998e-158,"SLC1A2"
"PAMR1","PRNP_negative_cells",0.107463504397318,0.27773209738521,0.170268592987893,1.55065435723911e-31,1.56026841425399e-27,"PAMR1"
"FJX1","PRNP_positive_cells",0.137892637270023,0.436682472721909,0.298789835451887,5.05318526829964e-173,5.0845150169631e-169,"FJX1"
"TRIM44","PRNP_negative_cells",0.424601558488261,1.15178553309847,0.727183974610212,3.45088854946235e-92,3.47228405846901e-88,"TRIM44"
"LDLRAD3","PRNP_positive_cells",0.018271945724119,0.311025085932693,0.292753140208574,5.71726929254043e-154,5.75271636215419e-150,"LDLRAD3"
"COMMD9","PRNP_positive_cells",0.133346485778376,0.575577848695898,0.442231362917522,7.42685997830521e-295,7.4729065101707e-291,"COMMD9"
"PRR5L","PRNP_positive_cells",0.0267341653798718,0.118025719501042,0.0912915541211702,5.13137005252945e-85,5.16318454685513e-81,"PRR5L"
"TRAF6","PRNP_positive_cells",0.0206706053342229,0.109081120231417,0.0884105148971938,4.78155810588568e-80,4.81120376614217e-76,"TRAF6"
"C11orf74","PRNP_positive_cells",0.0622926448068923,0.53951785898715,0.477225214180258,1.4492280997488e-255,1.45821331396725e-251,"C11orf74"
"LRRC4C","PRNP_negative_cells",0.252544229468045,0.542846727055071,0.290302497587026,5.22364779567659e-20,5.25603441200978e-16,"LRRC4C"
"API5","PRNP_negative_cells",0.0303202557036114,0.416271985046867,0.385951729343255,1.01290879017212e-181,1.01918882467118e-177,"API5"
"TTC17","PRNP_negative_cells",0.160813782864855,0.658299736551175,0.49748595368632,4.27315443829109e-133,4.2996479958085e-129,"TTC17"
"HSD17B12","PRNP_positive_cells",0.454030293162333,1.33037696765041,0.876346674488072,0,0,"HSD17B12"
"ALKBH3","PRNP_positive_cells",0.0401910426474602,0.301715779835858,0.261524737188398,2.46881639088162e-178,2.48412305250509e-174,"ALKBH3"
"C11orf96","PRNP_negative_cells",0.0192231800647084,0.373109274831169,0.353886094766461,2.05160080288269e-56,2.06432072786056e-52,"C11orf96"
"EXT2","PRNP_negative_cells",0.00187725445272435,0.360658884370585,0.35878162991786,1.91084742930449e-183,1.92269468336618e-179,"EXT2"
"CD82","PRNP_negative_cells",0.232488533433246,0.726879218773528,0.494390685340281,3.2298335839329e-53,3.24985855215328e-49,"CD82"
"RP11-430H10.1","PRNP_positive_cells",0.239008038367315,0.515875314207065,0.276867275839751,0,0,"RP11-430H10.1"
"SLC35C1","PRNP_negative_cells",0.00647753072943565,0.108956003310114,0.102478472580678,1.41505509848362e-66,1.42382844009422e-62,"SLC35C1"
"CRY2","PRNP_negative_cells",0.0207077519061486,0.137178257775344,0.116470505869196,9.9825069131059e-57,1.00443984559672e-52,"CRY2"
"MAPK8IP1","PRNP_negative_cells",0.0109028091642318,0.869314723273759,0.858411914109528,1.17012433817696e-221,1.17737910907366e-217,"MAPK8IP1"
"PEX16","PRNP_positive_cells",0.0516453120655087,0.387947801988903,0.336302489923394,4.3871622840146e-213,4.41436269017549e-209,"PEX16"
"PHF21A","PRNP_negative_cells",0.0735294967288049,0.24515408784636,0.171624591117556,7.26962679497729e-57,7.31469848110615e-53,"PHF21A"
"DGKZ","PRNP_negative_cells",0.163461918127968,0.474957022794129,0.311495104666161,6.2842617558101e-88,6.32322417869612e-84,"DGKZ"
"MDK","PRNP_negative_cells",0.381088659718388,1.85742403907147,1.47633537935309,1.85815194561019e-45,1.86967248767297e-41,"MDK"
"ATG13","PRNP_negative_cells",0.113590280948421,0.318078858010872,0.204488577062451,7.68629846172333e-74,7.73395351218601e-70,"ATG13"
