"","gene1","gene2","correlation","pvalue"
"8874","PRNP","CSGALNACT2",0.0367009795488078,3.77530049474151e-05
"8875","PRNP","RASGEF1A",0.0905393280289578,2.35369212104407e-24
"8876","PRNP","HNRNPF",0.190678343427707,1.76595077471036e-103
"8877","PRNP","RP11-517P14.2",-0.006193305930208,0.486953688962438
"8878","PRNP","ZNF487",0.0799393124505276,2.54034111734815e-19
"8879","PRNP","ZNF239",0.0508656629215553,1.10992025997103e-08
"8880","PRNP","ZNF485",0.0337462267062475,0.000151341303478878
"8881","PRNP","ZNF32",0.0906956173340311,1.96281786493391e-24
"8882","PRNP","RASSF4",0.108159801241986,4.17670632413449e-34
"8883","PRNP","C10orf10",0.014093052702069,0.113666549101523
"8884","PRNP","C10orf25",0.0311413257569071,0.00047185530856538
"8885","PRNP","ZNF22",0.119497409219731,2.6526876613444e-41
"8886","PRNP","ALOX5",-0.0298490115426083,0.000804940155387102
"8887","PRNP","MARCH8",0.0360097606200069,5.27364631389307e-05
"8888","PRNP","ZFAND4",0.0376695697727705,2.34057130009498e-05
"8889","PRNP","FAM21C",0.0396701923698445,8.41060477242516e-06
"8890","PRNP","AGAP4",-0.000992896107734141,0.911262918480899
"8891","PRNP","TIMM23",0.0682500411253386,1.72620163601006e-14
"8892","PRNP","NCOA4",0.0786096064002707,9.82720837637415e-19
"8893","PRNP","AGAP9",0.02606079463288,0.00343748841171643
"8894","PRNP","FRMPD2",0.0119437128395797,0.180035268225666
"8895","PRNP","MAPK8",0.0338414673613029,0.000144954737500554
"8896","PRNP","ARHGAP22",-0.00163341283705705,0.854531765060756
"8897","PRNP","WDFY4",-0.0130861768319224,0.141861228057729
"8898","PRNP","LRRC18",0.0790454828719527,6.32279751395413e-19
"8899","PRNP","VSTM4",-0.0113096906984257,0.204271822492424
"8900","PRNP","C10orf128",0.00438572858808833,0.622528572599686
"8901","PRNP","DRGX",0.0664789757786917,8.01543309895959e-14
"8902","PRNP","ERCC6",0.0192992495032143,0.0302800093359865
"8903","PRNP","OGDHL",0.0200393465182776,0.024480509919694
"8904","PRNP","PARG",0.0262621984408767,0.00319570805729048
"8905","PRNP","TIMM23B",0.0205467808211811,0.0210840160094945
"8906","PRNP","AGAP6",0.00793428263558172,0.37315344906845
"8907","PRNP","FAM21A",0.021147004854983,0.0176027686377058
"8908","PRNP","SGMS1",0.0256005406986994,0.00405368649653189
"8909","PRNP","ASAH2B",0.0328946131692013,0.000221457770862263
"8910","PRNP","PRKG1",0.0526548019553909,3.33416032620216e-09
"8911","PRNP","CSTF2T",0.011829282192082,0.184243841341592
"8912","PRNP","RP11-556E13.1",0.0209571811101548,0.0186448788891532
"8913","PRNP","PCDH15",0.015142414321169,0.0891820894930059
"8914","PRNP","ZWINT",-0.023710997444434,0.00777312917767876
"8915","PRNP","IPMK",-0.00939758014742287,0.29150022076612
"8916","PRNP","CISD1",0.0883604112907292,2.86538242317312e-23
"8917","PRNP","UBE2D1",0.0709221192625213,1.57967259084536e-15
"8918","PRNP","TFAM",0.061294959917279,5.72187506450484e-12
"8919","PRNP","BICC1",0.00310607142312301,0.7273627928852
"8920","PRNP","LINC00844",0.116981413533551,1.21248457108632e-39
"8921","PRNP","PHYHIPL",0.0892446907061889,1.04677963308532e-23
"8922","PRNP","FAM13C",0.0244165593007144,0.00612529851153232
"8923","PRNP","SLC16A9",0.0739379894955259,9.53793503892643e-17
"8924","PRNP","CCDC6",0.0289927552515008,0.0011342464568807
"8925","PRNP","ANK3",-0.00520178759242128,0.559308853429032
"8926","PRNP","CDK1",-0.0368733332775208,3.47029048969394e-05
"8927","PRNP","RHOBTB1",0.0287125068112722,0.00126659251286327
"8928","PRNP","C10orf107",0.162971576063249,9.83724173956167e-76
"8929","PRNP","ARID5B",0.0948598689510799,1.38478648039374e-26
"8930","PRNP","RTKN2",-0.0238599501196405,0.00739539214363741
"8931","PRNP","ZNF365",0.0255158544134654,0.00417742819693489
"8932","PRNP","ADO",0.0197527742503375,0.026600703642455
"8933","PRNP","EGR2",0.0163558820459591,0.0663640581544156
"8934","PRNP","NRBF2",0.0628673828890498,1.62461381589905e-12
"8935","PRNP","JMJD1C",0.028301132459048,0.00148683170324002
"8936","PRNP","JMJD1C-AS1",0.0238414043883295,0.00744150835122354
"8937","PRNP","REEP3",0.0700286428057984,3.54952761759692e-15
"8938","PRNP","LINC01515",0.0217922918167346,0.0144321415253932
"8939","PRNP","CTNNA3",0.00214543868141408,0.809701730301636
